amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba,order-item-id,is-prime
408-4396582-2138717,408-4396582-2138717,2026-08-16T13:11:34+00:00,2026-08-17T17:13:09+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for,FBP79350,B0D67727VG,Shipped,1,INR,999.0,,,,,,,,ERNAKULAM,KERALA,682017,IN,,false,,,,false,66571163807882,false
404-6446455-3626714,404-6446455-3626714,2026-08-16T13:09:13+00:00,2026-08-19T09:33:51+00:00,Shipped,Amazon,Amazon.in,,Standard,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,0.0,,,,,,,,AHMEDABAD,GUJARAT,380060,IN,,false,,,,false,66572054595722,false
402-9302821-0697931,402-9302821-0697931,2026-08-16T13:07:19+00:00,2026-08-17T04:23:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Car Air Purifier | CAP-05 Air Purifier For Living Room with H13 HEPA Filter, Activated Carbon, Negative Ion Generator & 360° Air Intake, USB T",FBA79989,B0GN86G345,Shipped,1,INR,2499.0,,,,,,,,PUNE,MAHARASHTRA,411045,IN,,false,,,,false,66572160965482,false
406-2304648-1100346,406-2304648-1100346,2026-08-16T13:05:07+00:00,2026-08-17T12:40:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steamer For Face Steam Facial | Vaporizer Steamer For Cough,Cold And Facial with UV Sterilization | Nano Ionic Steam | Aroma Diffuser | 30 Sec",FBA79404,B0D9KFZYG8,Shipped,1,INR,1649.0,,,,,,,,chickballapur,KARNATAKA,562101,IN,,false,,,,false,66572113471962,false
171-1753340-6655560,171-1753340-6655560,2026-08-16T12:50:11+00:00,2026-08-17T19:14:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2109.0,,40.0,,,,42.18,40.0,CHANDIGARH,CHANDIGARH,160029,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66569926068362,false
404-4712522-9112327,404-4712522-9112327,2026-08-16T12:44:04+00:00,2026-08-17T03:36:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,BENGALURU,KARNATAKA,560057,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66571763850202,false
406-1870590-7150762,406-1870590-7150762,2026-08-16T12:40:38+00:00,2026-08-18T21:28:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,MUMBAI,MAHARASHTRA,400064,IN,,false,,,,false,66571853446642,false
404-4715401-3790718,404-4715401-3790718,2026-08-16T12:07:57+00:00,2026-08-16T15:53:59+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,HYDERABAD,TELANGANA,501203,IN,,true,,Business Price,,false,66569778133282,false
405-0517129-6026738,405-0517129-6026738,2026-08-16T12:00:03+00:00,2026-08-20T22:06:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,MURADNAGAR,UTTAR PRADESH,201206,IN,,false,,,,false,66569535789962,false
408-2817262-6544303,408-2817262-6544303,2026-08-16T11:59:22+00:00,2026-08-16T16:21:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,79.0,,,,,79.0,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,,false,,,,false,66569278429322,false
407-5681838-4481916,407-5681838-4481916,2026-08-16T11:58:31+00:00,2026-08-16T17:17:03+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,CHENNAI,TAMIL NADU,600095,IN,,false,,,,false,66569639695202,false
408-8018395-1618760,408-8018395-1618760,2026-08-16T11:51:27+00:00,2026-08-18T15:07:14+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,59.0,,,,79.96,59.0,Bengaluru,KARNATAKA,560062,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66569231184282,false
408-8607354-7314762,408-8607354-7314762,2026-08-16T11:51:12+00:00,2026-08-16T16:21:49+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Cancelled,0,,,,,,,,,,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,,false,,,,false,66569225472882,false
406-4518012-4645929,406-4518012-4645929,2026-08-16T11:49:29+00:00,2026-08-18T11:49:36+00:00,Cancelled,Amazon,Amazon.in,,Expedited,nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum C,FBA79452,B0DCGHVN81,Cancelled,0,,,,,,,,,,Idukki,KERALA,685561,IN,,false,,,,false,66569243543042,false
404-2824029-0553944,404-2824029-0553944,2026-08-16T11:36:34+00:00,2026-08-17T19:03:46+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Replacement HEPA Filter | Compatible with NexLev Corded Mite Remover (MR-01) | Captures 99.99% Dust, Mites & Allergens | Washable & Durable Fil",FBA79436,B0DGTGKPJR,Shipped,1,INR,299.0,,,,,,,,DEHRADUN,UTTARAKHAND,248001,IN,,false,,,,false,66565561670842,false
407-5807194-6013903,407-5807194-6013903,2026-08-16T11:32:40+00:00,2026-08-18T12:55:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,59.0,,,,,59.0,HYDERABAD,TELANGANA,500081,IN,,false,,,,false,66568690654882,false
408-4704110-0962723,408-4704110-0962723,2026-08-16T11:28:55+00:00,2026-08-19T05:23:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Cordless Hair Straightener | Ionic Keratin Bristles Hair Straightener Brush for Woman | Up to 200°C Heating | 60 Min Runtime | Type-C Recharge,FBA79406,B0DCK3N2JJ,Shipped,1,INR,2699.0,,,,,,53.98,,NADIAD,GUJARAT,387001,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66566890711122,false
402-6399431-8344334,402-6399431-8344334,2026-08-16T11:25:27+00:00,2026-08-16T14:14:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,19.0,,,,59.96,19.0,Gurugram,HARYANA,122018,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66568806205522,false
407-7323178-8734747,407-7323178-8734747,2026-08-16T11:25:09+00:00,2026-08-20T06:27:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 6 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushhea,FBA79673,B0FJG5PFGQ,Shipped,1,INR,799.0,,40.0,,,,,40.0,KUMARAGIRI,TAMIL NADU,628103,IN,,false,,,,false,66568675638722,false
405-9200361-0208330,405-9200361-0208330,2026-08-16T11:22:58+00:00,2026-08-16T14:14:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2109.0,,,,,,,,BENGALURU,KARNATAKA,560002,IN,,false,,,,false,66566879288562,false
407-2854897-2313139,407-2854897-2313139,2026-08-16T11:19:37+00:00,2026-08-21T16:54:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,35.98,40.0,Udupi,KARNATAKA,576102,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66568747911842,false
403-7101131-1576306,403-7101131-1576306,2026-08-16T11:16:26+00:00,2026-08-16T16:35:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,UTHUKKOTTAI,TAMIL NADU,602026,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66568239550842,false
405-9681734-0077169,405-9681734-0077169,2026-08-16T10:43:32+00:00,2026-08-18T22:00:59+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,40.0,,,,119.98,40.0,VIJAYAWADA,ANDHRA PRADESH,521137,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66568160394882,false
404-7436859-6941169,404-7436859-6941169,2026-08-16T10:34:01+00:00,2026-08-16T14:01:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,MUMBAI,MAHARASHTRA,400055,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66567969169842,false
403-1031120-6775503,403-1031120-6775503,2026-08-16T10:31:59+00:00,2026-08-18T04:36:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,35.98,40.0,PANDUA,WEST BENGAL,712149,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66568470847002,false
171-3040940-4444356,171-3040940-4444356,2026-08-16T10:17:35+00:00,2026-08-16T12:25:15+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,HYDERABAD,TELANGANA,501359,IN,,false,,,,false,66565356229522,false
408-6144342-4029918,408-6144342-4029918,2026-08-16T09:57:48+00:00,2026-08-16T12:26:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,AHMEDABAD,GUJARAT,380059,IN,,false,,,,false,66566531117322,false
402-2013905-4261966,402-2013905-4261966,2026-08-16T09:45:13+00:00,2026-08-16T18:51:25+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,Pune,MAHARASHTRA,411045,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66565238365642,false
171-0344873-5706700,171-0344873-5706700,2026-08-16T09:44:13+00:00,2026-08-20T20:10:57+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,,40.0,Mavoor,Kerala,673661,IN,,false,,,,false,66565261450882,false
402-6339886-8905947,402-6339886-8905947,2026-08-16T09:36:48+00:00,2026-08-16T12:46:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2109.0,,,,,,,,Mumbai,MAHARASHTRA,400076,IN,,false,,,,false,66566444902762,false
408-1866968-5189128,408-1866968-5189128,2026-08-16T09:28:14+00:00,2026-08-16T12:06:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2109.0,,,,,,,,WARANGAL,TELANGANA,506002,IN,,false,,,,false,66566410322082,false
407-7692869-8009132,407-7692869-8009132,2026-08-16T09:24:56+00:00,2026-08-17T11:32:08+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,KOLAR,KARNATAKA,563101,IN,,false,,,,false,66565210142922,false
402-6338419-1906711,402-6338419-1906711,2026-08-16T09:24:05+00:00,2026-08-20T22:15:36+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,VASCO DA GAMA,GOA,403802,IN,,false,,,,false,66563117520682,false
404-2063578-6868341,404-2063578-6868341,2026-08-16T08:58:00+00:00,2026-08-17T08:28:18+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,MYSURU,KARNATAKA,570026,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66564122971722,false
406-4631896-4105159,406-4631896-4105159,2026-08-16T08:52:00+00:00,2026-08-16T18:50:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,79.0,,,,79.96,,PIMPRI CHINCHWAD,MAHARASHTRA,411062,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66567073353882,false
405-3040937-8789937,405-3040937-8789937,2026-08-16T08:50:21+00:00,2026-08-17T19:50:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,,,,,119.98,,FARIDABAD,HARYANA,121003,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66566204706802,false
402-3435922-2652355,402-3435922-2652355,2026-08-16T08:49:35+00:00,2026-08-17T14:39:15+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | C",FBA78995,B0CDQ55W2M,Shipped,1,INR,699.0,,,,,,13.98,,GURUGRAM,HARYANA,122018,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66562968581882,false
407-8748856-3934730,407-8748856-3934730,2026-08-16T08:47:57+00:00,2026-08-17T05:49:32+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,HYDERABAD,TELANGANA,501505,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66566250274802,false
404-2219683-0527512,404-2219683-0527512,2026-08-16T08:39:36+00:00,2026-08-20T11:46:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | Cordless UV Mattress Vacuum Cleaner for Sofa, Carpet & Car Seat, HEPA Filter, Double Beat Technology, Type-C Charging,",FBA79439,B0DCK7ZH5P,Shipped,1,INR,3399.0,,19.0,,,,67.98,19.0,BENGALURU,KARNATAKA,560096,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66564037096602,false
405-1135391-5384308,405-1135391-5384308,2026-08-16T08:33:19+00:00,2026-08-16T11:34:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,59.0,,,,,59.0,New Delhi,DELHI,110091,IN,,false,,,,false,66566110774522,false
402-8038747-4895558,402-8038747-4895558,2026-08-16T08:30:58+00:00,2026-08-16T22:37:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,40.0,,,,,40.0,HYDERABAD,TELANGANA,500008,IN,,false,,,,false,66561750979442,false
404-4208966-2958739,404-4208966-2958739,2026-08-16T08:29:10+00:00,2026-08-22T20:02:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Calf Massager Pro|Complete Feet Calf Knee and Thigh Massage|Hand like Massage with Air Compression and Heat Therapy|Pain Relief,Muscle Recovery",FBA79689,B0DVSZ2VVJ,Shipped,1,INR,5999.0,,40.0,,,,,40.0,New Delhi,DELHI,110085,IN,,false,,,,false,66567184726042,false
407-0457114-7915501,407-0457114-7915501,2026-08-16T08:28:55+00:00,2026-08-16T17:39:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,CHENNAI,TAMIL NADU,600061,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66567010510922,false
406-4912233-2302750,406-4912233-2302750,2026-08-16T08:28:47+00:00,2026-08-25T17:13:11+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for,FBP79350,B0D67727VG,Shipped,1,INR,999.0,,40.0,,,,19.98,40.0,BHOPAL,MADHYA PRADESH,462042,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66566045239242,false
408-5474104-2313158,408-5474104-2313158,2026-08-16T08:20:53+00:00,2026-08-18T13:28:35+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Cancelled,0,,,,,,,,,,SALEM,TAMIL NADU,636006,IN,,false,,,,false,66562841265082,false
171-3383507-1477103,171-3383507-1477103,2026-08-16T08:15:52+00:00,2026-08-20T19:19:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,Abhona,MAHARASHTRA,423502,IN,,false,,,,false,66562812859842,false
405-5237030-4889139,405-5237030-4889139,2026-08-16T08:09:31+00:00,2026-08-19T18:10:11+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,ERNAKULAM,KERALA,682025,IN,,false,,,,false,66565888726362,false
405-3487627-6357163,405-3487627-6357163,2026-08-16T08:06:23+00:00,2026-08-17T11:24:39+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,59.0,,,,,,Hirisave,KARNATAKA,573124,IN,,false,,,,false,66565018913842,false
405-9124481-8244348,405-9124481-8244348,2026-08-16T07:57:27+00:00,2026-08-16T13:53:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,79.0,,,,39.98,79.0,Dombivli East,MAHARASHTRA,421201,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66562726362802,false
407-9622410-4701115,407-9622410-4701115,2026-08-16T07:56:50+00:00,2026-08-16T13:05:23+00:00,Cancelled,Amazon,Amazon.in,,Expedited,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | For Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch O,FBA79811,B0FSF1N457,Cancelled,0,,,,,,,,,,THANE,MAHARASHTRA,400610,IN,,false,,,,false,66563883482922,false
406-2171989-9601134,406-2171989-9601134,2026-08-16T07:55:51+00:00,2026-08-16T21:01:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,MEERUT,UTTAR PRADESH,250004,IN,,false,,,,false,66564990583842,false
405-5392864-1173962,405-5392864-1173962,2026-08-16T07:45:31+00:00,2026-08-19T23:01:12+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,40.0,,,,79.96,40.0,GHAZIABAD,UTTAR PRADESH,201014,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66562655625282,false
408-7256985-8355518,408-7256985-8355518,2026-08-16T07:41:35+00:00,2026-08-19T09:05:43+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,JAIPUR,RAJASTHAN,302012,IN,,false,,,,false,66563825292602,false
403-1967829-4367562,403-1967829-4367562,2026-08-16T07:31:05+00:00,2026-08-16T12:09:09+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,NEW TOWN,WEST BENGAL,700135,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66563782553682,false
