week,brand,model,channel,asin,units_sold,gross_sales,gmv,nlc,sales_nlc,sku,sku_status,category_l0,category_l1,category_l2,asin_type
Week 8,Tonor,T30,Amazon,B089FVQD3Z,1.0,2456.7796610169494,2456.7796610169494,1477.0,1477.0,FBA77105,MAPPED,Accessories,Boom Arm Kit,,
Week 8,Tonor,T90,1p Sales,B0BRKDLXCD,1.0,3473.73,3473.73,2412.0,2412.0,FBA79112,MAPPED,Accessories,Boom Arm - RGB,,
Week 8,Tonor,TC-2030,1p Sales,B07TSN2H9D,0.0,0.0,0.0,4423.0,0.0,FBA77114,MAPPED,Condenser Microphone,Boom Arm Kit - USB,,
Week 8,Tonor,TC-777,1p Sales,B07WLWN2ZT,4.0,7115.26,7115.26,1206.0,4824.0,FBA77101,MAPPED,Condenser Microphone,Tripod,,
Week 8,Tonor,TC-777,Amazon,B07WLWN2ZT,1.0,1778.813559322034,1778.813559322034,1206.0,1206.0,FBA77101,MAPPED,Condenser Microphone,Tripod,,
Week 8,Tonor,TC-777 PRO,1p Sales,B0BYHHSLPC,6.0,9655.92,9655.92,1086.0,6516.0,FBA79116,MAPPED,Condenser Microphone,Tripod - RGB,,
Week 8,Tonor,TC-777 PRO,Amazon,B0BYHHSLPC,3.0,4827.966101694916,4827.966101694916,1086.0,3258.0,FBA79116,MAPPED,Condenser Microphone,Tripod - RGB,,
Week 8,Tonor,TC30,1p Sales,B08CVP2HXP,5.0,9529.7,9529.7,1327.0,6635.0,FBA77111,MAPPED,Condenser Microphone,Tripod,,
Week 8,Tonor,TC30,Amazon,B08CVP2HXP,0.0,0.0,0.0,1327.0,0.0,FBA77111,MAPPED,Condenser Microphone,Tripod,,
Week 8,Tonor,TC30S,Amazon,B0B4WTHLX5,0.0,0.0,0.0,1448.0,0.0,FBA79574,MAPPED,Condenser Microphone,Tripod+RGB,,
Week 8,Tonor,TC30S+,1p Sales,B0BRCR2QQ7,1.0,2541.53,2541.53,1749.0,1749.0,FBA79576,MAPPED,Condenser Microphone,Boom Arm Kit + RGB,,
Week 8,Tonor,TC30S+,Amazon,B0BRCR2QQ7,0.0,0.0,0.0,1749.0,0.0,FBA79576,MAPPED,Condenser Microphone,Boom Arm Kit + RGB,,
Week 8,Tonor,TC310,1p Sales,B0BTCXQQ6M,6.0,12706.8,12706.8,1206.0,7236.0,FBA79113,MAPPED,Condenser Microphone,Tripod - RGB,,
Week 8,Tonor,TC310,Amazon,B0BTCXQQ6M,0.0,0.0,0.0,1206.0,0.0,FBA79113,MAPPED,Condenser Microphone,Tripod - RGB,,
Week 8,Tonor,TC310+,1p Sales,B0CCV74CL7,2.0,5576.28,5576.28,1689.0,3378.0,FBA79114,MAPPED,Condenser Microphone,Boom Arm Kit - USB - RGB,,
Week 8,Tonor,TC310+,Amazon,B0CCV74CL7,0.0,0.0,0.0,1689.0,0.0,FBA79114,MAPPED,Condenser Microphone,Boom Arm Kit - USB - RGB,,
Week 8,Tonor,TC40,Amazon,B08V1JS3NY,1.0,2795.762711864407,2795.762711864407,1930.0,1930.0,FBA77115,MAPPED,Condenser Microphone,Boom Arm Kit - USB,,
Week 8,Tonor,TC40S,Amazon,B0BBL47VR5,0.0,0.0,0.0,1930.0,0.0,FBA77116,MAPPED,Condenser Microphone,Boom Arm Kit - USB - RGB,,
Week 8,Tonor,TD310,1p Sales,B0CQX4K9P5,1.0,1482.2,1482.2,790.0,790.0,FBA79697,MAPPED,Dynamic Microphone,Hand held Mic + Stand,,
Week 8,Tonor,TD310+,1p Sales,B0CQX3VB1R,24.0,38623.68,38623.68,927.0,22248.0,FBA79696,MAPPED,Dynamic Microphone,Hand held Mic + Boom Arm,,
Week 8,Tonor,TD510,1p Sales,B0BRKFP94K,5.0,16944.9,16944.9,2412.0,12060.0,FBA79111,MAPPED,Dynamic Microphone,USB/XLR Mic,,
Week 8,Tonor,TD510,Amazon,B0BRKFP94K,0.0,0.0,0.0,2412.0,0.0,FBA79111,MAPPED,Dynamic Microphone,USB/XLR Mic,,
Week 8,Tonor,TM20,1p Sales,B08NDB5NWP,6.0,15249.18,15249.18,1695.0,10170.0,FBA77110,MAPPED,Conference Microphone,Wired,,
Week 8,Tonor,TM20,Amazon,B08NDB5NWP,2.0,5083.050847457627,5083.050847457627,1695.0,3390.0,FBA77110,MAPPED,Conference Microphone,Wired,,
Week 8,Tonor,TM310,1p Sales,B0CSCT63BL,1.0,2117.8,2117.8,965.0,965.0,FBA79577,MAPPED,Conference Microphone,Wired,,
Week 8,Tonor,TM310,Amazon,B0CSCT63BL,0.0,0.0,0.0,965.0,0.0,FBA79577,MAPPED,Conference Microphone,Wired,,
Week 8,Tonor,TRL-20,Amazon,B0CH9JR3HL,0.0,0.0,0.0,1397.0,0.0,FBA79586,MAPPED,Accessories,Ring Light,,
Week 8,White Mulberry,HDMSP1ML,Amazon,B0FN4JG97R,2.0,4660.169491525424,4660.169491525424,2043.0,4086.0,FBK79792,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,HDWF1ML,1p Sales,B0DP32F346,13.0,34042.32,34042.32,1254.0,16302.0,FBA79617,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,HDWF1ML,Amazon,B0DP32F346,1.0,2626.2711864406783,2626.2711864406783,1254.0,1254.0,FBA79617,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,MS1ML,1p Sales,B0DP2VVRND,11.0,18541.52,18541.52,720.0,7920.0,FBA79613,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,MS1ML,Amazon,B0DP2VVRND,21.0,27105.084745762717,27105.084745762717,720.0,15120.0,FBA79613,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,MS2ML,1p Sales,B0DP313R77,1.0,2202.54,2202.54,1015.0,1015.0,FBA79614,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,POS2M,Amazon,B0FN4FHH5Y,0.0,0.0,0.0,2016.0,0.0,FBK79784,MAPPED,Monitor Arm,POS Stand,,
Week 8,White Mulberry,POSS-01,Amazon,B0FN4FPJ83,6.0,10066.322033898306,10066.322033898306,589.0,3534.0,FBK79786,MAPPED,Monitor Arm,POS Stand,,
Week 8,White Mulberry,TVCF1ML,Amazon,B0FN4GQ9HT,15.0,10792.372881355932,10792.372881355932,175.0,2625.0,FBK79787,MAPPED,Monitor Arm,TV Wall Mount,,
Week 8,White Mulberry,TVCT1ML,Amazon,B0FN4D3C89,25.0,12183.050847457627,12183.050847457627,113.0,2825.0,FBK79788,MAPPED,Monitor Arm,TV Wall Mount,,
Week 8,White Mulberry,TVFM1ML,Amazon,B0FN4HDM6Z,2.0,3896.6101694915255,3896.6101694915255,724.0,1448.0,FBK79791,MAPPED,Monitor Arm,TV Wall Mount,,
Week 8,White Mulberry,TVLF1ML,Amazon,B0FHVWHQHR,6.0,4316.949152542373,4316.949152542373,230.0,1380.0,FBA79790,MAPPED,Monitor Arm,TV Wall Mount,,
Week 8,White Mulberry,TVMF1ML,Amazon,B0FN4DSQ6P,1.0,634.7457627118645,634.7457627118645,179.0,179.0,FBK79789,MAPPED,Monitor Arm,TV Wall Mount,,
Week 8,White Mulberry,VLMS1ML,Amazon,B0DP2Z5DQ9,15.0,35580.50847457627,35580.50847457627,1130.0,16950.0,FBA79615,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,WM-GD07-CB,Amazon,B0CPFS24ML,58.0,360972.0338983051,360972.0338983051,3269.0,189602.0,FBA79167,MAPPED,Desk,Gaming Desk,,
Week 8,White Mulberry,WM-GS1M-BK,1p Sales,B0DB5VG39T,32.0,71328.71,71328.71,1341.0,42912.0,FBA79476,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,WM-GS1M-BK,Amazon,B0DB5VG39T,1.0,2287.2881355932204,2287.2881355932204,1341.0,1341.0,FBA79476,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,WM-HA1M-BK,Amazon,B0DB5W4TCP,5.0,5589.830508474576,5589.830508474576,866.0,4330.0,FBA79478,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,WM-HA2M-BK,1p Sales,B0DB5YTQZV,1.0,2541.53,2541.53,1380.0,1380.0,FBA79479,MAPPED,Monitor Arm,Monitor Arm,,
Week 8,White Mulberry,WM-LOD-BK,Amazon,B0BFW59TRG,2.0,14235.593220338984,14235.593220338984,3943.0,7886.0,FBA76416,MAPPED,Desk,L-Shaped Desk,,
Week 8,White Mulberry,WM-LOD-CF,Amazon,B0BFWD6SNF,8.0,56800.01694915255,56800.01694915255,3943.0,31544.0,FBA76415,MAPPED,Desk,L-Shaped Desk,,
Week 8,White Mulberry,WM-LOD-IN,Amazon,B0BFVNS8HS,1.0,7117.796610169492,7117.796610169492,3943.0,3943.0,FBA76418,MAPPED,Desk,L-Shaped Desk,,
Week 8,White Mulberry,WM-LOD-WH,Amazon,B0BFVMDJ2K,2.0,14235.593220338984,14235.593220338984,3943.0,7886.0,FBA76417,MAPPED,Desk,L-Shaped Desk,,
Week 8,White Mulberry,WM-LODN-WH,Amazon,B0DQPK7MFH,0.0,0.0,0.0,3272.0,0.0,FBA79667,MAPPED,Desk,L-Shaped Desk,,
Week 8,White Mulberry,WM-MDL-BK,Amazon,B0DQ1NV8D2,4.0,44064.40677966102,44064.40677966102,6432.0,25728.0,FBA79659,MAPPED,Desk-Adjustable,Manual,,
Week 8,White Mulberry,WM-MDL-WH,Amazon,B0DQ1PKNSP,1.0,11016.101694915254,11016.101694915254,6432.0,6432.0,FBA79658,MAPPED,Desk-Adjustable,Manual,,
Week 8,White Mulberry,WM-MH05P-CF,Amazon,B0BMV1WPHL,0.0,0.0,0.0,7852.0,0.0,FBK76764,MAPPED,Desk-Adjustable,Manual,,
Week 8,White Mulberry,WM-MH05P-WH,Amazon,B0BF4S7V8C,0.0,0.0,0.0,7852.0,0.0,FBK76387,MAPPED,Desk-Adjustable,Manual,,
Week 8,White Mulberry,WM-MODL-BBW,Amazon,B0DQ4ZK2WQ,1.0,11016.101694915254,11016.101694915254,7641.0,7641.0,FBA79660,MAPPED,Desk-Adjustable,Motorized,,
Week 8,White Mulberry,WM-MODL-WH,Amazon,B0DQ4YWSMC,2.0,26269.49152542373,26269.49152542373,7641.0,15282.0,FBA79662,MAPPED,Desk-Adjustable,Motorized,,
Week 8,White Mulberry,WM-SE08-CF,Amazon,B0CPT3Q25C,4.0,52407.63559322034,52407.63559322034,7018.0,28072.0,FBA79179,MAPPED,Desk-Adjustable,Motorized,,
Week 8,White Mulberry,WM-SEH04P-CF,Amazon,B0BMQQQ7YD,2.0,23727.1186440678,23727.1186440678,0.0,0.0,FBA76765,MAPPED,Desk-Adjustable,Motorized,,
Week 8,White Mulberry,WM-SMD09-WH,Amazon,B0CPT2YJX2,0.0,0.0,0.0,6978.0,0.0,FBA79175,MAPPED,Desk,L-Shaped Desk,,
Week 8,White Mulberry,WM-USE06-WH,Amazon,B0CPFPT6DZ,1.0,18643.22033898305,18643.22033898305,11345.0,11345.0,FBA79165,MAPPED,Desk-Adjustable,USB-Motorized,,
Week 8,White Mulberry,WM1ML,1p Sales,B0DP2WC5VW,22.0,54049.16,54049.16,1074.0,23628.0,FBA79612,MAPPED,Monitor Arm,Monitor Arm,,
Week 9,Audio Array,AA-01,1p Sales,B0B4G8PH2P,2.0,3642.38,3642.38,1224.4990306619115,2448.998061323823,FBA75678,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-01,Amazon,B0B4G8PH2P,0.0,0.0,0.0,1224.4990306619115,0.0,FBA75678,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-01,D2C - Audio Array,B0B4G8PH2P,2.0,3861.0,3861.0,1224.4990306619115,2448.998061323823,FBA75678,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-02,1p Sales,B0B4JRQP22,13.0,27520.34,27520.34,1330.2810372750002,17293.653484575003,FBA75679,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-02,Amazon,B0B4JRQP22,0.0,0.0,0.0,1330.2810372750002,0.0,FBA75679,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-03,1p Sales,B0B4G94VP3,14.0,5908.46,5908.46,179.96359429411766,2519.490320117647,FBA75683,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-03,Amazon,B0B4G94VP3,4.0,1647.4576271186443,1647.4576271186443,179.96359429411766,719.8543771764706,FBA75683,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-03,D2C - Audio Array,B0B4G94VP3,1.0,448.0,448.0,179.96359429411766,179.96359429411766,FBA75683,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-04,1p Sales,B0B4G7VWXD,10.0,14237.29,14237.29,871.9473036705882,8719.473036705882,FBA75684,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-04,Amazon,B0B4G7VWXD,2.0,2879.661016949153,2879.661016949153,871.9473036705882,1743.8946073411764,FBA75684,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-05,1p Sales,B0BLJVJ2GN,37.0,20350.0,20350.0,280.0829144294117,10363.067833888232,FBA76414,MAPPED,Microphone Accessories,Accessories,,Core
Week 9,Audio Array,AA-05,Amazon,B0BLJVJ2GN,5.0,2750.0,2750.0,280.0829144294117,1400.4145721470584,FBA76414,MAPPED,Microphone Accessories,Accessories,,Core
Week 9,Audio Array,AA-05,POP,B0BLJVJ2GN,1.0,631.0,631.0,280.0829144294117,280.0829144294117,FBA76414,MAPPED,Microphone Accessories,Accessories,,Core
Week 9,Audio Array,AA-06,1p Sales,B0BQ7H7418,6.0,6605.08,6605.08,598.3056269558823,3589.8337617352936,FBA76597,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-06,Amazon,B0BQ7H7418,2.0,1100.8474576271187,1100.8474576271187,598.3056269558823,1196.6112539117646,FBA76597,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-19,1p Sales,B0CF5R3V95,13.0,41842.32,41842.32,1960.237563966397,25483.088331563158,FBA78973,MAPPED,Microphone Accessories,Accessories,,Core
Week 9,Audio Array,AA-19,Amazon,B0CF5R3V95,0.0,0.0,0.0,1960.237563966397,0.0,FBA78973,MAPPED,Microphone Accessories,Accessories,,Core
Week 9,Audio Array,AA-19BL,1p Sales,B0D3M86SH1,3.0,12455.08,12455.08,2973.2121576,8919.6364728,FBA79355,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-19BL,Amazon,B0D3M86SH1,0.0,0.0,0.0,2973.2121576,0.0,FBA79355,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-19BL,D2C - Audio Array,B0D3M86SH1,2.0,8802.0,8802.0,2973.2121576,5946.4243152,FBA79355,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-19WL,1p Sales,B0D3Q2T5XX,1.0,4151.7,4151.7,2973.2121576,2973.2121576,FBA79356,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-19WL,Amazon,B0D3Q2T5XX,1.0,4236.440677966102,4236.440677966102,2973.2121576,2973.2121576,FBA79356,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-20,1p Sales,B0CF5RRTDJ,2.0,3557.62,3557.62,1107.7800806647056,2215.560161329411,FBA78974,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-20,Amazon,B0CF5RRTDJ,1.0,1778.813559322034,1778.813559322034,1107.7800806647056,1107.7800806647056,FBA78974,MAPPED,Microphone Accessories,Accessories,,Medium
Week 9,Audio Array,AA-21,1p Sales,B0CF5TCQKL,21.0,66390.7,66390.7,1722.8355578250003,36179.546714325006,FBA78975,MAPPED,Monitor Speakers Accessories,Monitor Speaker Stand Pair,,Core
Week 9,Audio Array,AA-21,Amazon,B0CF5TCQKL,1.0,3272.033898305085,3272.033898305085,1722.8355578250003,1722.8355578250003,FBA78975,MAPPED,Monitor Speakers Accessories,Monitor Speaker Stand Pair,,Core
Week 9,Audio Array,AA-21,D2C - Audio Array,B0CF5TCQKL,1.0,3368.0,3368.0,1722.8355578250003,1722.8355578250003,FBA78975,MAPPED,Monitor Speakers Accessories,Monitor Speaker Stand Pair,,Core
