account,month,event_group,fee_type,sku,asin,amount,qty
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79445,B0DFMLS8JG,-3388.98,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79482,B0DXFPM4N2,-14972.03,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79694,B0DT6T6N6B,-1437.29,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79708,B0FFB6YJM1,-4064.4,4.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79813,B0FG88HVQ8,-4909.51,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79820,B0FQJWWDVK,-380.5,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79830,B0FJ8TSQK1,-21349.12,8.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79838,B0FQBX8J17,-885.59,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79839,B0FQBXS6Y2,-2540.68,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79840,B0FQBWV1ST,-3388.13,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79846,B0FN7C25VS,-3274.58,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79848,B0GN97RFPR,-61664.53,10.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79903,B0FR5DLXH9,-5987.3,8.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79908,B0FTVV1QJY,-7015.25,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79909,B0FVM17Q4W,-10164.42,6.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79956,B0GMPGNXX3,-1438.13,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79959,B0G39ZHDYP,-3048.3,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79960,B0G3B152FR,-10926.279999999999,7.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79961,B0G53H49BS,-6861.29,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79962,B0G53LZNY3,-13556.779999999999,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79966,B0G53KWRVW,-25460.17,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79967,B0G2C2RCXN,-3388.12,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79968,B0G53M9258,-10243.22,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79974,B0GD8JSPB1,-29657.620000000003,4.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79982,B0GN8MPYPG,-13980.51,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79996,B0GW8Z556N,-2200.86,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79999,B0GW92TVVC,-4236.44,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80003,B0GW92TTMS,-4660.17,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80010,B0GW8ZQRFK,-1355.08,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80074,B0GY827J9C,-16777.97,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80076,B0GY857139,-16438.14,3.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80084,B0GXP97CZG,-15927.98,5.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80085,B0GXPBHDRF,-11862.72,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80141,B0FJS57732,-2372.03,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA80142,B0H3LHF2WW,-4079.66,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBK79708,B0FJS7JZ4V,-1016.1,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBM79005,,-4575.42,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBM79783,,-21602.53,9.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBM79830,,-5337.28,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA75673,B0B4DPX2J2,-185.6,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA75674,B0B4G19R58,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA75675,B0B4G8ZB64,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA75689,B0B4G59Y8W,-100.84,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA75691,B0B4G5JG4P,-135.6,4.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA75692,B0B4G1HPL5,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA76863,B0BPM2T7BQ,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA76864,B0BPLZ5CGV,-202.54,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA77011,B0BPMN89NG,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA78203,B0C4YTNJG7,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA78205,B0C539RBGL,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA78423,B0C598Q6PT,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA78975,B0CF5TCQKL,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79011,B0CH4RNWJX,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79016,B0CH4R1V6S,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79103,B0CM6NTWBP,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79104,B0CM6NVLT9,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79105,B0CM6WH4ZT,-83.9,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79107,B0CM9P5CCK,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79108,B0CM9L1QZG,-16.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79355,B0D3M86SH1,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79445,B0DFMLS8JG,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79482,B0DXFPM4N2,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79694,B0DT6T6N6B,-16.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79708,B0FFB6YJM1,-151.7,4.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79813,B0FG88HVQ8,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79830,B0FJ8TSQK1,-169.5,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79838,B0FQBX8J17,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79839,B0FQBXS6Y2,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79840,B0FQBWV1ST,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79846,B0FN7C25VS,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79848,B0GN97RFPR,-284.73,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79903,B0FR5DLXH9,-203.39999999999998,6.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79908,B0FTVV1QJY,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79909,B0FVM17Q4W,-16.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79956,B0GMPGNXX3,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79959,B0G39ZHDYP,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79960,B0G3B152FR,-117.8,4.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79961,B0G53H49BS,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79962,B0G53LZNY3,-50.0,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79966,B0G53KWRVW,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79967,B0G2C2RCXN,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79968,B0G53M9258,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79974,B0GD8JSPB1,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA79982,B0GN8MPYPG,-67.8,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA80074,B0GY827J9C,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA80076,B0GY857139,-101.69999999999999,3.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA80084,B0GXP97CZG,-101.69999999999999,3.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA80085,B0GXPBHDRF,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBA80141,B0FJS57732,-33.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingCharge,FBM79783,,-202.54,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA75673,B0B4DPX2J2,-33.4,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA75674,B0B4G19R58,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA75675,B0B4G8ZB64,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA75689,B0B4G59Y8W,-18.16,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA75691,B0B4G5JG4P,-24.4,4.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA75692,B0B4G1HPL5,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA76863,B0BPM2T7BQ,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA76864,B0BPLZ5CGV,-36.46,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA77011,B0BPMN89NG,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA78203,B0C4YTNJG7,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA78205,B0C539RBGL,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA78423,B0C598Q6PT,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA78975,B0CF5TCQKL,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79011,B0CH4RNWJX,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79016,B0CH4R1V6S,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79103,B0CM6NTWBP,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79104,B0CM6NVLT9,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79105,B0CM6WH4ZT,-15.1,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79107,B0CM9P5CCK,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79108,B0CM9L1QZG,-2.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79355,B0D3M86SH1,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79445,B0DFMLS8JG,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79482,B0DXFPM4N2,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79694,B0DT6T6N6B,-2.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79708,B0FFB6YJM1,-27.299999999999997,4.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79813,B0FG88HVQ8,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79830,B0FJ8TSQK1,-30.5,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79838,B0FQBX8J17,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79839,B0FQBXS6Y2,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79840,B0FQBWV1ST,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79846,B0FN7C25VS,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79848,B0GN97RFPR,-51.27,5.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79903,B0FR5DLXH9,-36.599999999999994,6.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79908,B0FTVV1QJY,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79909,B0FVM17Q4W,-2.9,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79956,B0GMPGNXX3,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79959,B0G39ZHDYP,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79960,B0G3B152FR,-21.2,4.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79961,B0G53H49BS,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79962,B0G53LZNY3,-9.0,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79966,B0G53KWRVW,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79967,B0G2C2RCXN,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79968,B0G53M9258,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79974,B0GD8JSPB1,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA79982,B0GN8MPYPG,-12.2,2.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA80074,B0GY827J9C,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA80076,B0GY857139,-18.299999999999997,3.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA80084,B0GXP97CZG,-18.299999999999997,3.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA80085,B0GXPBHDRF,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBA80141,B0FJS57732,-6.1,1.0
AUDIOARRAY,2026-08,RefundCharge,ShippingTax,FBM79783,,-36.46,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA75673,B0B4DPX2J2,16.29,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA75677,B0B4KC7VBM,4.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA75689,B0B4G59Y8W,16.44,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA75690,B0B4K87PR4,7.96,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA75692,B0B4G1HPL5,9.74,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA76742,B0BLKBJ5HN,19.07,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA76864,B0BPLZ5CGV,40.23,4.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA78423,B0C598Q6PT,0.95,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA78975,B0CF5TCQKL,22.48,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79011,B0CH4RNWJX,5.29,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79016,B0CH4R1V6S,1.69,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79104,B0CM6NVLT9,3.39,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79105,B0CM6WH4ZT,2.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79108,B0CM9L1QZG,5.72,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79694,B0DT6T6N6B,2.3,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79820,B0FQJWWDVK,0.95,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79830,B0FJ8TSQK1,13.08,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79840,B0FQBWV1ST,4.15,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79848,B0GN97RFPR,76.09,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79903,B0FR5DLXH9,3.6500000000000004,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79908,B0FTVV1QJY,8.77,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79956,B0GMPGNXX3,2.4299999999999997,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79959,B0G39ZHDYP,5.08,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79960,B0G3B152FR,7.75,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79962,B0G53LZNY3,10.38,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79967,B0G2C2RCXN,8.48,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79968,B0G53M9258,12.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79974,B0GD8JSPB1,17.65,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA79996,B0GW8Z556N,3.56,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA80010,B0GW8ZQRFK,3.39,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA80084,B0GXP97CZG,23.41,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBA80085,B0GXPBHDRF,14.83,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-CGST,FBM79783,,12.25,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA75673,B0B4DPX2J2,57.62,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA75674,B0B4G19R58,77.5,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA75675,B0B4G8ZB64,3.76,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA75691,B0B4G5JG4P,157.87,6.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA75692,B0B4G1HPL5,19.1,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA76414,B0BLJVJ2GN,2.37,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA76597,B0BQ7H7418,5.39,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA76725,B0BLKCSJ7Z,4.98,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA76862,B0BPLWW72Y,7.11,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA76863,B0BPM2T7BQ,16.94,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA76864,B0BPLZ5CGV,79.49,4.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA77011,B0BPMN89NG,7.26,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA77171,B0CH4VCD6R,2.33,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA78203,B0C4YTNJG7,8.3,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA78205,B0C539RBGL,14.4,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA78420,B0C5957W3P,1.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA78975,B0CF5TCQKL,16.1,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79005,B0CKHVHVQ1,22.88,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79103,B0CM6NTWBP,24.18,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79105,B0CM6WH4ZT,5.32,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79106,B0CM9KJZWQ,19.51,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79107,B0CM9P5CCK,7.06,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79355,B0D3M86SH1,21.18,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79445,B0DFMLS8JG,16.94,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79482,B0DXFPM4N2,74.12,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79694,B0DT6T6N6B,2.54,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79708,B0FFB6YJM1,20.47,4.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79813,B0FG88HVQ8,24.22,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79830,B0FJ8TSQK1,79.52,6.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79838,B0FQBX8J17,4.34,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79839,B0FQBXS6Y2,12.7,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79840,B0FQBWV1ST,8.47,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79846,B0FN7C25VS,16.37,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79848,B0GN97RFPR,154.62,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79903,B0FR5DLXH9,22.5,6.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79908,B0FTVV1QJY,17.54,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79909,B0FVM17Q4W,49.970000000000006,6.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79956,B0GMPGNXX3,2.33,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79959,B0G39ZHDYP,5.08,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79960,B0G3B152FR,38.660000000000004,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79961,B0G53H49BS,34.3,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79962,B0G53LZNY3,46.129999999999995,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79966,B0G53KWRVW,127.3,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79968,B0G53M9258,25.42,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79974,B0GD8JSPB1,111.55000000000001,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79982,B0GN8MPYPG,69.43,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79996,B0GW8Z556N,3.81,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA79999,B0GW92TVVC,21.18,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80003,B0GW92TTMS,23.3,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80074,B0GY827J9C,83.89,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80076,B0GY857139,82.19,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80084,B0GXP97CZG,31.880000000000003,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80085,B0GXPBHDRF,29.66,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80141,B0FJS57732,11.86,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBA80142,B0H3LHF2WW,19.990000000000002,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBK79708,B0FJS7JZ4V,4.98,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBM79005,,22.88,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBM79783,,82.66,7.0
AUDIOARRAY,2026-08,RefundCharge,TCS-IGST,FBM79830,,26.42,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA75673,B0B4DPX2J2,16.29,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA75677,B0B4KC7VBM,4.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA75689,B0B4G59Y8W,16.44,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA75690,B0B4K87PR4,7.96,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA75692,B0B4G1HPL5,9.74,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA76742,B0BLKBJ5HN,19.07,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA76864,B0BPLZ5CGV,40.23,4.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA78423,B0C598Q6PT,0.95,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA78975,B0CF5TCQKL,22.48,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79011,B0CH4RNWJX,5.29,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79016,B0CH4R1V6S,1.69,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79104,B0CM6NVLT9,3.39,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79105,B0CM6WH4ZT,2.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79108,B0CM9L1QZG,5.72,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79694,B0DT6T6N6B,2.3,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79820,B0FQJWWDVK,0.95,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79830,B0FJ8TSQK1,13.08,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79840,B0FQBWV1ST,4.15,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79848,B0GN97RFPR,76.09,5.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79903,B0FR5DLXH9,3.6500000000000004,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79908,B0FTVV1QJY,8.77,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79956,B0GMPGNXX3,2.4299999999999997,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79959,B0G39ZHDYP,5.08,2.0
