week,brand,model,sku,asin,channel,type,category_l0,category_l1,category_l2,inventory_units,inventory_value,nlc
Week 14,Nexlev,NP-06,FBA79677,B0DVCBR11D,B2B - Ampm,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,30.0,15030.0,501.0
Week 14,Nexlev,NP-06,FBA79677,B0DVCBR11D,Blinkit,Marketplace,Home & Kitchen,Travel Accessories,Donut Travel Pillow,35.0,17535.0,501.0
Week 14,Nexlev,NP-06,FBA79677,B0DVCBR11D,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Donut Travel Pillow,4.0,2004.0,501.0
Week 14,Nexlev,NP-07,FBA79678,B0DVCDD5VC,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Donut Travel Pillow,45.0,22545.0,501.0
Week 14,Nexlev,NP-07,FBA79678,B0DVCDD5VC,Ampm,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,171.0,85671.0,501.0
Week 14,Nexlev,NP-07,FBA79678,B0DVCDD5VC,B2B - Ampm,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 14,Nexlev,NP-07,FBA79678,B0DVCDD5VC,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 14,Nexlev,PB-01,FBA79812,B0FS6TB7CP,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Portable Blender,119.0,155533.0,1307.0
Week 14,Nexlev,PB-01,FBA79812,B0FS6TB7CP,Ampm,Warehouse,Home & Kitchen,Kitchen Appliances,Portable Blender,589.0,769823.0,1307.0
Week 14,Nexlev,PB-01,FBA79812,B0FS6TB7CP,B2B - Ampm,Warehouse,Home & Kitchen,Kitchen Appliances,Portable Blender,44.0,57508.0,1307.0
Week 14,Nexlev,PB-01,FBA79812,B0FS6TB7CP,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Portable Blender,21.0,27447.0,1307.0
Week 14,Nexlev,PM-01,FBA79675,B0DV9MYK6S,Ampm,Warehouse,HPC,Electric Massagers,Handheld Percussion Massager,3.0,2907.0,969.0
Week 14,Nexlev,PM-01,FBA79675,B0DV9MYK6S,Blinkit,Marketplace,HPC,Electric Massagers,Handheld Percussion Massager,2.0,1938.0,969.0
Week 14,Nexlev,PM-02,FBA79690,B0DV931G48,Amazon,Marketplace,HPC,Electric Massagers,Handheld Percussion Massager,16.0,15408.0,963.0
Week 14,Nexlev,PM-02,FBA79690,B0DV931G48,Ampm,Warehouse,HPC,Electric Massagers,Handheld Percussion Massager,37.0,35631.0,963.0
Week 14,Nexlev,SC-01,FBA78981,B0CDPP45BM,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,650.0,1160900.0,1786.0
Week 14,Nexlev,SC-01,FBA78981,B0CDPP45BM,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,412.0,735832.0,1786.0
Week 14,Nexlev,SC-01,FBA78981,B0CDPP45BM,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,5.0,8930.0,1786.0
Week 14,Nexlev,SC-01,FBA78981,B0CDPP45BM,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,22.0,39292.0,1786.0
Week 14,Nexlev,SC-01,FBA78981,B0CDPP45BM,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,27.0,48222.0,1786.0
Week 14,Nexlev,SC-01 SET OF SPARES,FBA79771,B0F678L8YT,Amazon,Marketplace,Home & Kitchen,Set of Spares,Spares,0.0,0.0,350.0
Week 14,Nexlev,SC-02,FBA79262,B0CYSMBCB8,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,2.0,2754.0,1377.0
Week 14,Nexlev,SC-02,FBA79262,B0CYSMBCB8,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,15.0,20655.0,1377.0
Week 14,Nexlev,SC-02,FBA79262,B0CYSMBCB8,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,5.0,6885.0,1377.0
Week 14,Nexlev,SC-02 SET OF SPARES,FBA79772,B0F67BSF2R,Amazon,Marketplace,Home & Kitchen,Set of Spares,Spares,0.0,0.0,350.0
Week 14,Nexlev,SC-03,FBA79277,B0D672NXC8,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,81.0,328212.0,4052.0
Week 14,Nexlev,SC-03,FBA79277,B0D672NXC8,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,3.0,12156.0,4052.0
Week 14,Nexlev,SC-04,FBA79567,B0DNJS23HS,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,364.0,980980.0,2695.0
Week 14,Nexlev,SC-04,FBA79567,B0DNJS23HS,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,810.0,2182950.0,2695.0
Week 14,Nexlev,SC-04,FBA79567,B0DNJS23HS,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,28.0,75460.0,2695.0
Week 14,Nexlev,SC-04,FBA79567,B0DNJS23HS,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,29.0,78155.0,2695.0
Week 14,Nexlev,SC-04 SET OF 2 MOPS,FBA79714,B0F2N1HTBT,Amazon,Marketplace,Home & Kitchen,Set of 2 Mops,Spares,0.0,0.0,82.0
Week 14,Nexlev,SC-04 SPARE SET,FBA79843,B0FMF1D9NV,Amazon,Marketplace,Home & Kitchen,Spare Set,Spares,6.0,240.0,40.0
Week 14,Nexlev,SC-05,FBA79652,B0F43P6D23,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,511.0,737373.0,1443.0
Week 14,Nexlev,SC-05,FBA79652,B0F43P6D23,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,519.0,748917.0,1443.0
Week 14,Nexlev,SC-05,FBA79652,B0F43P6D23,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,8.0,11544.0,1443.0
Week 14,Nexlev,SC-05,FBA79652,B0F43P6D23,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,88.0,126984.0,1443.0
Week 14,Nexlev,SC-05,FBA79652,B0F43P6D23,Open Order,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1000.0,1443000.0,1443.0
Week 14,Nexlev,SC-05,FBA79652,B0F43P6D23,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,21.0,30303.0,1443.0
Week 14,Nexlev,SC-05 SC-05 - SET OF SPARES,FBA79912,B0FYNKYJFN,Amazon,Marketplace,Home & Kitchen,SC-05 - Set of Spares,Spares,5.0,1750.0,350.0
Week 14,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam Mop,102.0,240414.0,2357.0
Week 14,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam Mop,303.0,714171.0,2357.0
Week 14,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam Mop,30.0,70710.0,2357.0
Week 14,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam Mop,1.0,2357.0,2357.0
Week 14,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam Mop,21.0,49497.0,2357.0
Week 14,Nexlev,SM-01 SET OF 2 MOPS,FBA79716,B0F2MZ8CG9,Amazon,Marketplace,Home & Kitchen,Set of 2 Mops,Spares,0.0,0.0,300.0
Week 14,Nexlev,SPM-01,FBA79468,B0DCK7J87D,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,0.0,0.0,2775.0
Week 14,Nexlev,SPM-01,FBA79468,B0DCK7J87D,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,358.0,993450.0,2775.0
Week 14,Nexlev,SPM-01,FBA79468,B0DCK7J87D,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,50.0,138750.0,2775.0
Week 14,Nexlev,SPM-01,FBA79468,B0DCK7J87D,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,9.0,24975.0,2775.0
Week 14,Nexlev,SPM-01,FBA79699,B0DTYDTKN8,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,12.0,33924.0,2827.0
Week 14,Nexlev,SPM-01 SET OF 2 MOPS,FBA79717,B0F2MZ9BJS,Amazon,Marketplace,Home & Kitchen,Set of 2 Mops,Spares,15.0,3750.0,250.0
Week 14,Nexlev,SS-01,FBA79451,B0D9KCKY9F,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,29.0,44428.0,1532.0
Week 14,Nexlev,SS-01,FBA79451,B0D9KCKY9F,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,30.0,45960.0,1532.0
Week 14,Nexlev,SS-01,FBA79698,B0DTK4FY1G,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,1.0,1227.0,1227.0
Week 14,Nexlev,SS-01,FBA79698,B0DTK4FY1G,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,60.0,73620.0,1227.0
Week 14,Nexlev,SS-02,FBA79589,B0DNJP9T35,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,2.0,2612.0,1306.0
Week 14,Nexlev,SS-02,FBA79589,B0DNJP9T35,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,678.0,885468.0,1306.0
Week 14,Nexlev,SS-02,FBA79589,B0DNJP9T35,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,37.0,48322.0,1306.0
Week 14,Nexlev,SS-02,FBA79589,B0DNJP9T35,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,38.0,49628.0,1306.0
Week 14,Nexlev,SS-02,FBA79589,B0DNJP9T35,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,32.0,41792.0,1306.0
Week 14,Nexlev,SS-02 SET OF SPARES,FBA79657,B0F2N31GNX,Amazon,Marketplace,Home & Kitchen,Set of Spares,Spares,9.0,3150.0,350.0
Week 14,Nexlev,ST-01,FBA79679,B0DVC7VJP1,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Stand Mixer,163.0,557949.0,3423.0
Week 14,Nexlev,ST-01,FBA79679,B0DVC7VJP1,Ampm,Warehouse,Home & Kitchen,Kitchen Appliances,Stand Mixer,305.0,1044015.0,3423.0
Week 14,Nexlev,ST-01,FBA79679,B0DVC7VJP1,B2B - Ampm,Warehouse,Home & Kitchen,Kitchen Appliances,Stand Mixer,39.0,133497.0,3423.0
Week 14,Nexlev,ST-01,FBA79679,B0DVC7VJP1,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Stand Mixer,22.0,75306.0,3423.0
Week 14,Nexlev,ST-01 ST-01 SET OF HOOKS,FBA79915,B0FYNT1TW7,Amazon,Marketplace,Home & Kitchen,ST-01 Set of Hooks,Spares,0.0,0.0,550.0
Week 14,Nexlev,SW-01,FBA79349,B0D9KDQCCM,Amazon,Marketplace,Home & Kitchen,Fabric Care,Mini Sewing Machine,415.0,169735.0,409.0
Week 14,Nexlev,SW-01,FBA79349,B0D9KDQCCM,Ampm,Warehouse,Home & Kitchen,Fabric Care,Mini Sewing Machine,81.0,33129.0,409.0
Week 14,Nexlev,SW-01,FBA79349,B0D9KDQCCM,B2B - Ampm,Warehouse,Home & Kitchen,Fabric Care,Mini Sewing Machine,80.0,32720.0,409.0
Week 14,Nexlev,T-01,FBA79266,B0D2LGR3GG,1p,1P,HPC,Trimmers & Body Groomers,Women Trimmer,1.0,516.0,516.0
Week 14,Nexlev,T-01,FBA79266,B0D2LGR3GG,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Women Trimmer,0.0,0.0,516.0
Week 14,Nexlev,T-01,FBA79266,B0D2LGR3GG,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Women Trimmer,34.0,17544.0,516.0
Week 14,Nexlev,T-01,FBA79266,B0D2LGR3GG,Blinkit,Marketplace,HPC,Trimmers & Body Groomers,Women Trimmer,12.0,6192.0,516.0
Week 14,Nexlev,T-02,FBA79267,B0D2LD6BYJ,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Women Trimmer,38.0,23028.0,606.0
Week 14,Nexlev,T-02,FBA79267,B0D2LD6BYJ,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Women Trimmer,1014.0,614484.0,606.0
Week 14,Nexlev,T-02,FBA79267,B0D2LD6BYJ,B2B - Ampm,Warehouse,HPC,Trimmers & Body Groomers,Women Trimmer,200.0,121200.0,606.0
Week 14,Nexlev,T-02,FBA79267,B0D2LD6BYJ,Blinkit,Marketplace,HPC,Trimmers & Body Groomers,Women Trimmer,1.0,606.0,606.0
Week 14,Nexlev,T-02,FBA79267,B0D2LD6BYJ,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Women Trimmer,63.0,38178.0,606.0
Week 14,Nexlev,TI-01,FBA79466,B0DFM4JZV9,Amazon,Marketplace,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,12.0,15000.0,1250.0
Week 14,Nexlev,TI-01,FBA79466,B0DFM4JZV9,Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,53.0,66250.0,1250.0
Week 14,Nexlev,TI-01,FBA79466,B0DFM4JZV9,B2B - Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,29.0,36250.0,1250.0
Week 14,Nexlev,TI-01,FBA79466,B0DFM4JZV9,YNT,Dispatch Partner,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,6.0,7500.0,1250.0
Week 14,Nexlev,TI-02,FBA79473,B0DJFH6RTL,Amazon,Marketplace,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,38.0,32870.0,865.0
Week 14,Nexlev,TI-02,FBA79473,B0DJFH6RTL,Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,566.0,489590.0,865.0
Week 14,Nexlev,TI-02,FBA79473,B0DJFH6RTL,B2B - Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,74.0,64010.0,865.0
Week 14,Nexlev,TI-02,FBA79473,B0DJFH6RTL,Blinkit,Marketplace,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,28.0,24220.0,865.0
Week 14,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,Amazon,Marketplace,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,10.0,8140.0,814.0
Week 14,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,28.0,22792.0,814.0
Week 14,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,B2B - Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,9.0,7326.0,814.0
Week 14,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,Blinkit,Marketplace,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,3.0,2442.0,814.0
Week 14,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,YNT,Dispatch Partner,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,29.0,23606.0,814.0
Week 14,Nexlev,TIC-04,FBA79475,B0DJFJZMC6,Amazon,Marketplace,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,1.0,1392.0,1392.0
Week 14,Nexlev,TIC-04,FBA79475,B0DJFJZMC6,Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,10.0,13920.0,1392.0
Week 14,Nexlev,TIC-04,FBA79475,B0DJFJZMC6,B2B - Ampm,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,20.0,27840.0,1392.0
Week 14,Nexlev,TM-01,FBA79467,B0DK9LYT4P,1p,1P,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,1.0,483.0,483.0
Week 14,Nexlev,TM-01,FBA79467,B0DK9LYT4P,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,66.0,31878.0,483.0
Week 14,Nexlev,TM-01,FBA79467,B0DK9LYT4P,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,206.0,99498.0,483.0
Week 14,Nexlev,TM-01,FBA79467,B0DK9LYT4P,B2B - Ampm,Warehouse,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,150.0,72450.0,483.0
Week 14,Nexlev,TM-01,FBA79467,B0DK9LYT4P,Blinkit,Marketplace,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,15.0,7245.0,483.0
Week 14,Nexlev,TM-01,FBA79467,B0DK9LYT4P,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,33.0,15939.0,483.0
Week 14,Nexlev,TM-02,FBA79481,B0DFMRG2K4,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Intimate Trimmer,47.0,61194.0,1302.0
Week 14,Nexlev,TM-02,FBA79481,B0DFMRG2K4,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Intimate Trimmer,164.0,213528.0,1302.0
Week 14,Nexlev,TM-02,FBA79481,B0DFMRG2K4,B2B - Ampm,Warehouse,HPC,Trimmers & Body Groomers,Intimate Trimmer,32.0,41664.0,1302.0
Week 14,Nexlev,TM-02,FBA79481,B0DFMRG2K4,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Intimate Trimmer,38.0,49476.0,1302.0
Week 14,Nexlev,TM-03,FBA79483,B0DK9NRBWJ,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Men's Body Trimmer,66.0,39204.0,594.0
Week 14,Nexlev,TM-03,FBA79483,B0DK9NRBWJ,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Men's Body Trimmer,800.0,475200.0,594.0
Week 14,Nexlev,TM-03,FBA79483,B0DK9NRBWJ,B2B - Ampm,Warehouse,HPC,Trimmers & Body Groomers,Men's Body Trimmer,100.0,59400.0,594.0
Week 14,Nexlev,TM-03,FBA79483,B0DK9NRBWJ,Blinkit,Marketplace,HPC,Trimmers & Body Groomers,Men's Body Trimmer,18.0,10692.0,594.0
Week 14,Nexlev,TM-03,FBA79483,B0DK9NRBWJ,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Men's Body Trimmer,16.0,9504.0,594.0
Week 14,Nexlev,TM-04,FBA79485,B0DK9QNKK8,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Body & Nose Trimmer,0.0,0.0,460.0
Week 14,Nexlev,TM-04,FBA79485,B0DK9QNKK8,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Body & Nose Trimmer,3.0,1380.0,460.0
Week 14,Nexlev,TM-05,FBA79693,B0DVC91Q7J,Amazon,Marketplace,HPC,Trimmers & Body Groomers,Vacuum Trimmer,35.0,41195.0,1177.0
Week 14,Nexlev,TM-05,FBA79693,B0DVC91Q7J,Ampm,Warehouse,HPC,Trimmers & Body Groomers,Vacuum Trimmer,8.0,9416.0,1177.0
Week 14,Nexlev,TM-05,FBA79693,B0DVC91Q7J,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Vacuum Trimmer,17.0,20009.0,1177.0
Week 14,Nexlev,TR-05,FBA79003,B0CFH6C6YM,Ampm,Warehouse,Home & Kitchen,Travel Accessories,Travel Blanket,66.0,41778.0,633.0
Week 14,Nexlev,V-01,FBA79271,B0D83Q7L8W,Amazon,Marketplace,HPC,Hair Care,Volumizer,124.0,90272.0,728.0
Week 14,Nexlev,V-01,FBA79271,B0D83Q7L8W,Ampm,Warehouse,HPC,Hair Care,Volumizer,414.0,301392.0,728.0
Week 14,Nexlev,V-01,FBA79271,B0D83Q7L8W,B2B - Ampm,Warehouse,HPC,Hair Care,Volumizer,48.0,34944.0,728.0
Week 14,Nexlev,V-01,FBA79271,B0D83Q7L8W,YNT,Dispatch Partner,HPC,Hair Care,Volumizer,51.0,37128.0,728.0
Week 14,Nexlev,V-01 RG,FBK79271,B0DQ8W1RBV,1p,1P,HPC,Hair Care,Volumizer,1.0,663.0,663.0
Week 14,Nexlev,V-01 RG,FBK79271,B0DQ8W1RBV,Amazon,Marketplace,HPC,Hair Care,Volumizer,135.0,89505.0,663.0
Week 14,Nexlev,V-01 RG,FBK79271,B0DQ8W1RBV,Ampm,Warehouse,HPC,Hair Care,Volumizer,461.0,305643.0,663.0
Week 14,Nexlev,V-01 RG,FBK79271,B0DQ8W1RBV,B2B - Ampm,Warehouse,HPC,Hair Care,Volumizer,240.0,159120.0,663.0
Week 14,Nexlev,V-01 RG,FBK79271,B0DQ8W1RBV,Blinkit,Marketplace,HPC,Hair Care,Volumizer,116.0,76908.0,663.0
Week 14,Nexlev,V-01 RG,FBK79271,B0DQ8W1RBV,YNT,Dispatch Partner,HPC,Hair Care,Volumizer,169.0,112047.0,663.0
Week 14,Nexlev,V-02,FBA79492,B0DT6Y7KJM,Amazon,Marketplace,HPC,Hair Care,Volumizer,28.0,30660.0,1095.0
Week 14,Nexlev,V-02,FBA79492,B0DT6Y7KJM,Ampm,Warehouse,HPC,Hair Care,Volumizer,580.0,635100.0,1095.0
Week 14,Nexlev,V-02,FBA79492,B0DT6Y7KJM,B2B - Ampm,Warehouse,HPC,Hair Care,Volumizer,82.0,89790.0,1095.0
Week 14,Nexlev,V-02,FBA79492,B0DT6Y7KJM,YNT,Dispatch Partner,HPC,Hair Care,Volumizer,6.0,6570.0,1095.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,1p,1P,HPC,Hair Care,Volumizer,1.0,852.0,852.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,Amazon,Marketplace,HPC,Hair Care,Volumizer,611.0,520572.0,852.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,Ampm,Warehouse,HPC,Hair Care,Volumizer,212.0,180624.0,852.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,B2B - Ampm,Warehouse,HPC,Hair Care,Volumizer,112.0,95424.0,852.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,Blinkit,Marketplace,HPC,Hair Care,Volumizer,4.0,3408.0,852.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,Open Order,In-Transit Inventory,HPC,Hair Care,Volumizer,2000.0,1704000.0,852.0
Week 14,Nexlev,V-03,FBA79493,B0DQCWRG3H,YNT,Dispatch Partner,HPC,Hair Care,Volumizer,29.0,24708.0,852.0
Week 14,Nexlev,VC-01,FBA79452,B0DCGHVN81,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,372.0,404736.0,1088.0
Week 14,Nexlev,VC-01,FBA79452,B0DCGHVN81,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,304.0,330752.0,1088.0
Week 14,Nexlev,VC-01,FBA79452,B0DCGHVN81,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,23.0,25024.0,1088.0
Week 14,Nexlev,VC-01,FBA79452,B0DCGHVN81,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,48.0,52224.0,1088.0
Week 14,Nexlev,VC-01,FBA79452,B0DCGHVN81,Open Order,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,1994.0,2169472.0,1088.0
Week 14,Nexlev,VC-01,FBA79452,B0DCGHVN81,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,102.0,110976.0,1088.0
Week 14,Nexlev,VC-01 HEPA,FBA79773,B0F74DJYG6,Amazon,Marketplace,Home & Kitchen,HEPA,Spares,0.0,0.0,45.0
Week 14,Nexlev,VC-02,FBA79463,B0DCK56Q85,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,44.0,56804.0,1291.0
Week 14,Nexlev,VC-02,FBA79463,B0DCK56Q85,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,758.0,978578.0,1291.0
Week 14,Nexlev,VC-02,FBA79463,B0DCK56Q85,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,46.0,59386.0,1291.0
Week 14,Nexlev,VC-03,FBA79480,B0DDC3GVZW,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,62.0,49786.0,803.0
Week 14,Nexlev,VC-03,FBA79480,B0DDC3GVZW,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,457.0,366971.0,803.0
Week 14,Nexlev,VC-03,FBA79480,B0DDC3GVZW,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,196.0,157388.0,803.0
Week 14,Nexlev,VC-03,FBA79480,B0DDC3GVZW,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,3.0,2409.0,803.0
Week 14,Nexlev,VC-03,FBA79480,B0DDC3GVZW,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,111.0,89133.0,803.0
Week 14,Nexlev,VC-04,FBA79565,B0DKJZDY72,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,154.0,171248.0,1112.0
Week 14,Nexlev,VC-04,FBA79565,B0DKJZDY72,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,77.0,85624.0,1112.0
Week 14,Nexlev,VC-04,FBA79565,B0DKJZDY72,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,106.0,117872.0,1112.0
Week 14,Nexlev,VC-04,FBA79565,B0DKJZDY72,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,1.0,1112.0,1112.0
Week 14,Nexlev,VC-04,FBA79565,B0DKJZDY72,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,47.0,52264.0,1112.0
Week 14,Nexlev,VC-05,FBA79566,B0DKJSCLBD,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,95.0,100985.0,1063.0
Week 14,Nexlev,VC-05,FBA79566,B0DKJSCLBD,Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,348.0,369924.0,1063.0
Week 14,Nexlev,VC-05,FBA79566,B0DKJSCLBD,B2B - Ampm,Warehouse,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,180.0,191340.0,1063.0
Week 14,Nexlev,VC-05,FBA79566,B0DKJSCLBD,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,76.0,80788.0,1063.0
