asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-21T07:12:45+00:00,BLR8,405-2684788-4966769,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-21T07:09:42+00:00,LKO1,405-8226982-7728363,INR,NEXLEV,3134.75
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-21T07:01:45+00:00,BLR7,171-1010467-8038726,INR,NEXLEV,3812.72
B0CYSLCRQS,FBA79263,1,2541.53,0.0,25.42,2026-06-21T06:44:45+00:00,MAA4,402-9313250-4229169,INR,NEXLEV,2541.53
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-21T06:17:46+00:00,BOM7,403-7378503-7106755,INR,NEXLEV,3812.72
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-06-21T06:15:46+00:00,HYD8,405-7004003-8417963,INR,NEXLEV,1778.82
B0FSF1N457,FBA79811,1,507.62,33.9,0.0,2026-06-21T06:13:43+00:00,BOM5,407-7476711-9392343,INR,NEXLEV,507.62
B0DCGHVN81,FBA79452,1,1778.82,66.94,0.0,2026-06-21T05:59:45+00:00,HYD3,403-1610318-3835569,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-06-21T05:46:44+00:00,HYD8,171-7519868-9650753,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T05:39:42+00:00,HYD3,408-2199867-7809937,INR,NEXLEV,1778.81
B0DVC7VJP1,FBA79679,1,5253.39,0.0,0.0,2026-06-21T05:30:46+00:00,DEL5,408-6022087-5066711,INR,NEXLEV,5253.39
B0DM6BB3VT,FBA79590,1,2856.19,38.1,0.0,2026-06-21T05:27:43+00:00,AMD2,403-5567567-5377935,INR,NEXLEV,2856.19
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-21T05:04:42+00:00,BOM5,408-3529758-3414764,INR,NEXLEV,5295.76
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-21T04:56:39+00:00,CJB1,402-4638371-7542732,INR,NEXLEV,2880.5
B0D67727VG,FBP79350,1,1046.67,38.1,0.0,2026-06-21T04:49:51+00:00,HYD3,403-9776944-5884363,INR,NEXLEV,1046.67
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-06-21T04:25:42+00:00,BLR8,403-9443608-4581166,INR,NEXLEV,1778.82
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-21T04:04:41+00:00,LKO1,407-1126680-3713135,INR,NEXLEV,3134.75
B0F43P6D23,FBA79652,1,3134.75,0.0,0.0,2026-06-21T04:03:46+00:00,LKO1,403-7279617-9627543,INR,NEXLEV,3134.75
B0DVSZ2VVJ,FBA79689,1,5713.33,38.1,0.0,2026-06-21T04:01:46+00:00,BOM5,405-6800038-6399512,INR,NEXLEV,5713.33
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-21T03:48:43+00:00,HYD8,402-6625798-5182710,INR,NEXLEV,2541.53
B0D845B2DG,FBA79280,1,1270.34,0.0,0.0,2026-06-21T03:42:44+00:00,CJB1,403-9000130-3373900,INR,NEXLEV,1270.34
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T03:42:42+00:00,MAA4,408-4089123-8445910,INR,NEXLEV,1778.81
B0GLHC8CB3,FBK80024,1,1439.84,0.0,0.0,2026-06-21T03:37:44+00:00,PNQ3,408-2204179-6774743,INR,NEXLEV,1439.84
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-21T03:30:44+00:00,HYD8,403-9180395-4866755,INR,NEXLEV,2541.52
B0GN94YDY2,FBA79992,1,9744.92,33.9,0.0,2026-06-21T03:22:44+00:00,BOM5,408-7962224-0986721,INR,NEXLEV,9744.92
B0FT8R24QM,FBA79819,1,338.14,33.9,0.0,2026-06-21T03:18:42+00:00,CCX2,403-9722649-9806735,INR,NEXLEV,338.14
