amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba 
408-7247446-5826769	408-7247446-5826769	2025-12-21T05:12:59+00:00	2025-12-21T13:40:01+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	MYSURU	KARNATAKA	571606	IN		false				false
407-4539345-8531517	407-4539345-8531517	2025-12-21T05:07:27+00:00	2025-12-21T06:56:25+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0						39.98		KOVILPATTI	TAMIL NADU	628501	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
406-4498034-0849165	406-4498034-0849165	2025-12-21T04:24:54+00:00	2025-12-21T11:22:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0		40.0					40.0	GURUGRAM	HARYANA	122001	IN		false				false
402-8894168-1168345	402-8894168-1168345	2025-12-21T04:13:06+00:00	2025-12-21T04:23:52+00:00	Cancelled	Amazon	Amazon.in			Expedited	Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function f	FBA79488	B0DFCG2VGS	Cancelled	0										HISAR	HARYANA	125001	IN		false				false
403-2186220-0737101	403-2186220-0737101	2025-12-21T04:06:49+00:00	2025-12-21T06:04:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tan	FBA79271	B0D83Q7L8W	Shipped	1	INR	1248.0								PIMPRI CHINCHWAD	MAHARASHTRA	411033	IN		false				false
403-7370731-1705938	403-7370731-1705938	2025-12-21T04:06:00+00:00	2025-12-21T08:16:18+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tan	FBA79271	B0D83Q7L8W	Cancelled	0										PIMPRI CHINCHWAD	MAHARASHTRA	411033	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
171-4613850-8533168	171-4613850-8533168	2025-12-21T03:54:29+00:00	2025-12-21T20:49:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		40.0					40.0	Kozhikode	KERALA	673010	IN		false				false
405-3504520-3859543	405-3504520-3859543	2025-12-21T03:29:05+00:00	2025-12-21T13:02:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Shipped	1	INR	13490.0								NEW DELHI	DELHI	110084	IN		false				false
407-7944379-5584345	407-7944379-5584345	2025-12-21T03:26:36+00:00	2025-12-22T15:29:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Portable Blender for Smoothies Milkshakes Crushing Ice Juices | 6 Leaf Stainless Steel Blade | 3000 mAh Battery | Type C Rechargeable | Mix Fru	FBA79812	B0FS6TB7CP	Shipped	1	INR	2098.0		40.0					40.0	Bengaluru	KARNATAKA	560057	IN		true				false
402-8088567-6125130	402-8088567-6125130	2025-12-21T02:54:26+00:00	2025-12-21T08:17:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0		40.0						KANTH SHAHJAHANPUR DISTRICT	UTTAR PRADESH	242223	IN		false				false
402-9888341-4177966	402-9888341-4177966	2025-12-21T02:48:57+00:00	2025-12-21T05:01:09+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0						58.98		BENGALURU	KARNATAKA	560043	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
405-8493846-4451534		2025-12-21T02:39:11+00:00	2025-12-26T09:06:58+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	448.32					50.83		CHENNAI	TAMIL NADU	600100	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false			Easy Ship	false
407-8478672-2006768	407-8478672-2006768	2025-12-21T02:25:24+00:00	2025-12-21T18:36:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | For Woolen Sweaters Shirts Socks Jackets Suede Leggings | Pill, Rue & Burr Remover | 30 Min Use |Type C |Defuzzer | Lint Brush f	FBA79279	B0D8445KJN	Shipped	1	INR	857.0		40.0					40.0	JAMMU	JAMMU & KASHMIR	180004	IN		false				false
403-1146392-6874757	403-1146392-6874757	2025-12-21T02:23:42+00:00	2025-12-21T06:57:55+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Portable Blender for Smoothies Milkshakes Crushing Ice Juices | 6 Leaf Stainless Steel Blade | 3000 mAh Battery | Type C Rechargeable | Mix Fru	FBA79812	B0FS6TB7CP	Cancelled	0										BENGALURU	KARNATAKA	560057	IN		true				false
403-0682835-6973102	403-0682835-6973102	2025-12-21T00:08:17+00:00	2025-12-21T11:23:13+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0						92.98		NEW DELHI	DELHI	110018	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
171-6576946-0000341	171-6576946-0000341	2025-12-20T21:17:40+00:00	2025-12-21T23:20:13+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0		40.0		30.0		24.98	40.0	Gurugram	HARYANA	122002	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
407-9943447-8936360	407-9943447-8936360	2025-12-20T20:31:55+00:00	2025-12-21T13:57:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	999.0								BENGALURU	KARNATAKA	560026	IN		false				false
403-2773847-1154726	403-2773847-1154726	2025-12-20T20:20:54+00:00	2025-12-21T06:45:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0		79.0				92.98	79.0	NEW DELHI	DELHI	110067	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
406-4330411-6952300	406-4330411-6952300	2025-12-20T20:11:00+00:00	2025-12-21T04:07:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0								KANPUR NAGAR	UTTAR PRADESH	209202	IN		false				false
403-9320284-1979524	403-9320284-1979524	2025-12-20T19:42:28+00:00	2025-12-21T12:01:15+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0						92.98		GURGAON	HARYANA	122017	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-7972302-6716363	404-7972302-6716363	2025-12-20T19:26:17+00:00	2025-12-21T05:28:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Oscillating Electric Toothbrush | 8000 rotations/min | USB Type C Charging|3 modes| 2 Minute Timer |Quad Change Reminder| IPX7 Waterproof | For	FBA79381	B0D9KCNVNM	Shipped	1	INR	1199.0		40.0					40.0	NAGAPATTINAM	TAMIL NADU	611002	IN		false				false
402-0948407-0369937	402-0948407-0369937	2025-12-20T19:16:12+00:00	2025-12-20T23:26:31+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										ISNAPUR	TELANGANA	502307	IN		false				false
404-6541101-8725943	404-6541101-8725943	2025-12-20T19:11:18+00:00	2025-12-21T14:53:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0								PUNE	MAHARASHTRA	411041	IN		false				false
406-6875798-3063544	406-6875798-3063544	2025-12-20T19:06:33+00:00	2025-12-21T04:04:13+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0								MUMBAI	MAHARASHTRA	400049	IN		false				false
403-7923558-8311534		2025-12-20T19:04:20+00:00	2025-12-27T07:32:34+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Window Car & Office Cleaning | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 Meter Cord | 1000W |SC-02	FBM79262	B0CYSMBCB8	Shipped	1	INR	2850.0	426.06					48.31		GURUGRAM	HARYANA	122002	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false			Easy Ship	false
406-4246979-8418701	406-4246979-8418701	2025-12-20T18:52:33+00:00	2025-12-26T01:55:36+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0		40.0					40.0	KOZHIKODE	KERALA	673016	IN		false				false
406-2200752-8826706	406-2200752-8826706	2025-12-20T18:51:13+00:00	2025-12-21T04:29:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2-Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery | 3 Cleaning Modes | Upto 60 Days | Water	FBA79373	B0D2P5TGWK	Shipped	1	INR	286.0								Haldwani	UTTARAKHAND	263139	IN		false				false
408-1320321-1165919		2025-12-20T18:44:12+00:00	2025-12-24T14:06:32+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	457.48							MUMBAI	MAHARASHTRA	400088	IN		false			Easy Ship	false
S02-0357951-0827932	7832	2025-12-27T17:16:21+00:00	2025-12-27T21:03:57+00:00	Shipped	Amazon	Non-Amazon IN			Standard	nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01	FBA78994	B0CDQ98FDM	Shipped	1										ROBERTSONPET	Karnataka	563120	IN		false				false
S02-1104677-7303933	7831	2025-12-27T16:55:21+00:00	2025-12-28T03:22:02+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										NEW DELHI	Delhi	110049	IN		false				false
S02-4260575-5014332	7830	2025-12-27T16:27:08+00:00	2025-12-28T03:19:58+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										MAHBUBNAGAR	Telangana	509001	IN		false				false
S02-4508998-5876735	7829	2025-12-27T16:17:41+00:00	2025-12-28T11:31:04+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										BHINGA	Uttar Pradesh	271831	IN		false				false
S02-3598876-9461556	7828	2025-12-27T13:59:55+00:00	2025-12-29T22:32:58+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										KHANNA	Punjab	141401	IN		false				false
S02-5176429-4605512	7827	2025-12-27T11:32:48+00:00	2025-12-28T03:22:55+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										JAISALMER	Rajasthan	345001	IN		false				false
S02-1836454-8737562	7826	2025-12-27T11:25:22+00:00	2025-12-28T11:02:03+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										CHANDIGARH	Chandigarh	160020	IN		false				false
S02-1335287-7112766	7825	2025-12-27T08:41:39+00:00	2025-12-28T21:33:52+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										IMPHAL	Manipur	795001	IN		false				false
S02-8718310-6626355	7824	2025-12-27T05:25:40+00:00	2025-12-28T05:04:05+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										MUMBAI	Maharashtra	400070	IN		false				false
S02-0355043-1392705	7823	2025-12-27T05:02:40+00:00	2025-12-29T08:16:02+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										JAMSHEDPUR	Jharkhand	831003	IN		false				false
S02-9167471-9575909	7822	2025-12-26T14:37:47+00:00	2025-12-26T19:50:59+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										BIJBEHARA	Jammu And Kashmir	192124	IN		false				false
S02-1675923-5755906	7821	2025-12-26T14:10:13+00:00	2025-12-28T03:59:59+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										LUCKNOW	Uttar Pradesh	226005	IN		false				false
S02-2715738-8687154	7820	2025-12-26T12:06:46+00:00	2025-12-26T14:53:01+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										GUWAHATI	Assam	781007	IN		false				false
S02-5714392-4951910	7819	2025-12-26T11:52:37+00:00	2025-12-26T21:15:57+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Blue CM-01	FBA79464	B0DFCDKMWR	Shipped	1										GURUGRAM	Haryana	122004	IN		false				false
S02-1264589-3950367	ASHISH NATH (274673)	2025-12-26T10:51:34+00:00	2025-12-27T20:45:03+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pollutants | Long Filter Life |3 Year Warranty |AP220	FBA79692	B0DVC58QPZ	Shipped	1										NEW DELHI	DL	110007	IN		false				false
S02-3536556-5319137	7818	2025-12-26T10:20:55+00:00	2025-12-29T11:55:55+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										BONGAIGAON	Assam	783380	IN		false				false
S02-1541016-5229511	7817	2025-12-26T10:13:46+00:00	2025-12-31T12:17:46+00:00	Cancelled	Amazon	Non-Amazon IN			Standard	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01	FBA79452	B0DCGHVN81	Unshipped	1										LUCKNOW	Uttar Pradesh	226021	IN		false				false
S02-0780406-8017556	7816	2025-12-26T08:40:08+00:00	2025-12-27T08:09:05+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										THANE	Maharashtra	401107	IN		false				false
S02-5413409-9695944	IND56851571	2025-12-26T08:09:39+00:00	2025-12-27T04:18:59+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev 2 in 1 Nose, Ear & Body Trimmer for Men| Ceramic Blade| 7000 RPM Copper Motor| Type C Charge| 90 Min Runtime| IPX7 Waterproof| Cordless| Overcharge Protection|TM-04	FBA79485	B0DK9QNKK8	Shipped	1										NABADWIP	WB	741313	IN		false				false
S02-2147613-7606336	7815	2025-12-26T07:50:22+00:00	2025-12-30T15:52:56+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01	FBA79452	B0DCGHVN81	Shipped	1										BARAMULA	Jammu And Kashmir	193101	IN		false				false
S02-6447178-7540718	7814	2025-12-26T07:12:40+00:00	2025-12-31T07:54:03+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										KOPPAL	Karnataka	583230	IN		false				false
S02-5180568-3402303	7813	2025-12-26T07:02:18+00:00	2025-12-26T12:43:02+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										AMBIKAPUR	Chhattisgarh	497001	IN		false				false
S02-7055310-9787105	7812	2025-12-26T06:38:42+00:00	2025-12-27T12:05:59+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										PILANI TOWN	Rajasthan	333035	IN		false				false
S02-5394766-0271910	7793	2025-12-26T05:59:07+00:00	2025-12-26T14:06:58+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Powered| Stainless Steel Blade |Safety Lock | LR-03	FBA79819	B0FT8R24QM	Shipped	1										ALOK CITY	DN	396230	IN		false				false
S02-5623790-8231110	7811	2025-12-25T19:15:27+00:00	2025-12-29T23:02:01+00:00	Shipped	Amazon	Non-Amazon IN			Standard	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01	FBA79452	B0DCGHVN81	Shipped	1										GURUGRAM	Haryana	122011	IN		false				false
