asin,week,brand,Model,ad_type,ad_channel,Spend,Clicks,Impressions,attributed_sales,ams_orders
B0B4DS678Q,14,Audio Array,AM-C4,SP_SD,ASIN,602.2,82.0,11499.0,6469.49,4.0
B0B4DS678Q,15,Audio Array,AM-C4,SP_SD,ASIN,1618.08,163.0,23077.0,6343.21,3.0
B0B4DS678Q,16,Audio Array,AM-C4,SP_SD,ASIN,1032.6100000000001,93.0,12926.0,6691.5199999999995,4.0
B0B4DS678Q,17,Audio Array,AM-C4,SP_SD,ASIN,1275.74,122.0,16068.0,2287.29,1.0
B0B4DS678Q,18,Audio Array,AM-C4,SP_SD,ASIN,1082.25,68.0,9970.0,1609.32,1.0
B0B4DS678Q,19,Audio Array,AM-C4,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4DS678Q,20,Audio Array,AM-C4,SP_SD,ASIN,74.69,7.0,1222.0,0.0,0.0
B0B4DS678Q,21,Audio Array,AM-C4,SP_SD,ASIN,118.08,39.0,11892.0,2244.92,1.0
B0B4FZS38V,4,Audio Array,AM-C7,SP_SD,ASIN,159.63,13.0,1214.0,0.0,0.0
B0B4FZS38V,5,Audio Array,AM-C7,SP_SD,ASIN,551.19,34.0,2640.0,2287.29,2.0
B0B4FZS38V,6,Audio Array,AM-C7,SP_SD,ASIN,752.65,42.0,4298.0,0.0,0.0
B0B4FZS38V,7,Audio Array,AM-C7,SP_SD,ASIN,62.28,7.0,1001.0,1821.19,1.0
B0B4FZS38V,8,Audio Array,AM-C7,SP_SD,ASIN,11.65,2.0,351.0,0.0,0.0
B0B4FZS38V,9,Audio Array,AM-C7,SP_SD,ASIN,51.739999999999995,10.0,878.0,1821.19,1.0
B0B4FZS38V,10,Audio Array,AM-C7,SP_SD,ASIN,46.15,4.0,735.0,0.0,0.0
B0B4FZS38V,11,Audio Array,AM-C7,SP_SD,ASIN,201.27,21.0,4852.0,1439.83,1.0
B0B4FZS38V,12,Audio Array,AM-C7,SP_SD,ASIN,205.19,17.0,3359.0,0.0,0.0
B0B4FZS38V,13,Audio Array,AM-C7,SP_SD,ASIN,196.12,18.0,3396.0,1905.93,1.0
B0B4FZS38V,14,Audio Array,AM-C7,SP_SD,ASIN,77.55,11.0,1272.0,0.0,0.0
B0B4FZS38V,15,Audio Array,AM-C7,SP_SD,ASIN,106.16999999999999,9.0,1268.0,0.0,0.0
B0B4FZS38V,16,Audio Array,AM-C7,SP_SD,ASIN,220.91000000000003,26.0,3411.0,0.0,0.0
B0B4FZS38V,17,Audio Array,AM-C7,SP_SD,ASIN,0.0,0.0,42.0,0.0,0.0
B0B4G19R58,4,Audio Array,AM-C2,SP_SD,ASIN,4362.450000000001,345.0,64844.0,60866.31,22.0
B0B4G19R58,5,Audio Array,AM-C2,SP_SD,ASIN,6458.72,379.0,79958.0,16775.44,5.0
B0B4G19R58,6,Audio Array,AM-C2,SP_SD,ASIN,6118.75,412.0,112389.0,29738.989999999998,9.0
B0B4G19R58,7,Audio Array,AM-C2,SP_SD,ASIN,4289.34,185.0,72105.0,21845.31,8.0
B0B4G19R58,8,Audio Array,AM-C2,SP_SD,ASIN,3042.55,176.0,36833.0,27617.800000000003,8.0
B0B4G19R58,9,Audio Array,AM-C2,SP_SD,ASIN,6662.3,512.0,130591.0,35751.81125,13.0
B0B4G19R58,10,Audio Array,AM-C2,SP_SD,ASIN,8260.164999999999,525.375,124356.25,30291.203749999997,11.0
B0B4G19R58,11,Audio Array,AM-C2,SP_SD,ASIN,4833.21,227.0,53413.0,16097.449999999999,5.0
B0B4G19R58,12,Audio Array,AM-C2,SP_SD,ASIN,2188.3,144.0,39251.0,1439.83,1.0
B0B4G19R58,13,Audio Array,AM-C2,SP_SD,ASIN,1965.78,146.0,28306.0,9421.18,3.0
B0B4G19R58,14,Audio Array,AM-C2,SP_SD,ASIN,2599.9300000000003,219.0,41434.0,6438.98,2.0
B0B4G19R58,15,Audio Array,AM-C2,SP_SD,ASIN,2723.75,227.0,61796.0,15314.419999999998,5.0
B0B4G19R58,16,Audio Array,AM-C2,SP_SD,ASIN,4111.41,360.0,98271.0,40630.49999999999,12.0
B0B4G19R58,17,Audio Array,AM-C2,SP_SD,ASIN,5200.58,410.0,107058.0,20265.25,7.0
B0B4G19R58,18,Audio Array,AM-C2,SP_SD,ASIN,4143.389999999999,445.0,148938.0,10420.34,4.0
B0B4G19R58,19,Audio Array,AM-C2,SP_SD,ASIN,2909.6800000000003,218.0,68857.0,18045.75,6.0
B0B4G19R58,20,Audio Array,AM-C2,SP_SD,ASIN,3442.1,171.0,36569.0,7539.82,3.0
B0B4G19R58,21,Audio Array,AM-C2,SP_SD,ASIN,2974.36,176.0,45890.0,10505.939999999999,3.0
B0B4G1HPL5,4,Audio Array,AM-C11,SP_SD,ASIN,116.93,21.0,4878.0,0.0,0.0
B0B4G1HPL5,5,Audio Array,AM-C11,SP_SD,ASIN,131.37,17.0,7624.0,0.0,0.0
B0B4G1HPL5,6,Audio Array,AM-C11,SP_SD,ASIN,99.65,16.0,5902.0,0.0,0.0
B0B4G1HPL5,7,Audio Array,AM-C11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G1HPL5,8,Audio Array,AM-C11,SP_SD,ASIN,453.75,22.0,3212.0,3091.53,1.0
B0B4G1HPL5,9,Audio Array,AM-C11,SP_SD,ASIN,1359.17,79.0,27399.0,0.0,0.0
B0B4G1HPL5,10,Audio Array,AM-C11,SP_SD,ASIN,1529.65,95.0,20773.0,10674.57,4.0
B0B4G1HPL5,11,Audio Array,AM-C11,SP_SD,ASIN,1503.8899999999999,85.0,24650.0,0.0,0.0
B0B4G1HPL5,12,Audio Array,AM-C11,SP_SD,ASIN,1545.16,85.0,18385.0,20656.76,5.0
B0B4G1HPL5,13,Audio Array,AM-C11,SP_SD,ASIN,1700.72,82.0,16578.0,9236.79,3.0
B0B4G1HPL5,14,Audio Array,AM-C11,SP_SD,ASIN,1974.46,75.0,23490.0,0.0,0.0
B0B4G1HPL5,15,Audio Array,AM-C11,SP_SD,ASIN,2159.3,93.0,19325.0,8101.44,2.0
B0B4G1HPL5,16,Audio Array,AM-C11,SP_SD,ASIN,1862.56,80.0,15215.0,3982.2,1.0
B0B4G1HPL5,17,Audio Array,AM-C11,SP_SD,ASIN,1643.85,78.0,12761.0,7964.4,2.0
B0B4G1HPL5,18,Audio Array,AM-C11,SP_SD,ASIN,1724.32,53.0,12208.0,2287.29,1.0
B0B4G1HPL5,19,Audio Array,AM-C11,SP_SD,ASIN,2757.91,91.0,15701.0,11436.43,4.0
B0B4G1HPL5,20,Audio Array,AM-C11,SP_SD,ASIN,672.1800000000001,43.0,8578.0,0.0,0.0
B0B4G1HPL5,21,Audio Array,AM-C11,SP_SD,ASIN,706.4399999999999,59.0,8815.0,8259.18,2.0
B0B4G1PXWV,4,Audio Array,AM-C6,SP_SD,ASIN,266.38,36.0,6275.0,1778.81,1.0
B0B4G1PXWV,5,Audio Array,AM-C6,SP_SD,ASIN,786.11,73.0,15632.0,1694.07,1.0
B0B4G1PXWV,6,Audio Array,AM-C6,SP_SD,ASIN,1219.54,102.0,20497.0,3007.63,1.0
B0B4G1PXWV,7,Audio Array,AM-C6,SP_SD,ASIN,1631.48,110.0,19765.0,0.0,0.0
B0B4G1PXWV,8,Audio Array,AM-C6,SP_SD,ASIN,925.52,49.0,8074.0,0.0,0.0
B0B4G1PXWV,9,Audio Array,AM-C6,SP_SD,ASIN,213.14999999999998,17.0,1327.0,0.0,0.0
B0B4G1PXWV,10,Audio Array,AM-C6,SP_SD,ASIN,134.60999999999999,16.0,1790.0,0.0,0.0
B0B4G1PXWV,11,Audio Array,AM-C6,SP_SD,ASIN,361.58,42.0,5133.0,3218.64,2.0
B0B4G1PXWV,12,Audio Array,AM-C6,SP_SD,ASIN,475.73,64.0,7979.0,0.0,0.0
B0B4G1PXWV,13,Audio Array,AM-C6,SP_SD,ASIN,717.11,75.0,11920.0,6733.889999999999,4.0
B0B4G1PXWV,14,Audio Array,AM-C6,SP_SD,ASIN,1717.52,153.0,23322.0,0.0,0.0
B0B4G1PXWV,15,Audio Array,AM-C6,SP_SD,ASIN,553.5699999999999,70.0,7885.0,0.0,0.0
B0B4G1PXWV,16,Audio Array,AM-C6,SP_SD,ASIN,498.01,52.0,4811.0,0.0,0.0
B0B4G1PXWV,17,Audio Array,AM-C6,SP_SD,ASIN,518.72,51.0,5683.0,6589.83,4.0
B0B4G1PXWV,18,Audio Array,AM-C6,SP_SD,ASIN,313.04,21.0,1942.0,0.0,0.0
B0B4G1PXWV,19,Audio Array,AM-C6,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G1PXWV,20,Audio Array,AM-C6,SP_SD,ASIN,363.3,35.0,2719.0,1885.59,1.0
B0B4G1PXWV,21,Audio Array,AM-C6,SP_SD,ASIN,889.5000000000001,98.0,11560.0,6395.76,4.0
B0B4G59Y8W,4,Audio Array,AM-W13,SP_SD,ASIN,2048.42,176.0,25279.0,6523.73,4.0
B0B4G59Y8W,5,Audio Array,AM-W13,SP_SD,ASIN,1542.83,109.0,14922.0,0.0,0.0
B0B4G59Y8W,6,Audio Array,AM-W13,SP_SD,ASIN,4671.47,326.0,58823.0,11477.119999999999,7.0
B0B4G59Y8W,7,Audio Array,AM-W13,SP_SD,ASIN,2892.2200000000003,266.0,46330.0,5336.45,3.0
B0B4G59Y8W,8,Audio Array,AM-W13,SP_SD,ASIN,2192.2599999999998,209.0,37735.0,1694.07,1.0
B0B4G59Y8W,9,Audio Array,AM-W13,SP_SD,ASIN,1588.82,138.0,20279.0,3387.29,3.0
B0B4G59Y8W,10,Audio Array,AM-W13,SP_SD,ASIN,824.46,69.0,8656.0,0.0,0.0
B0B4G59Y8W,11,Audio Array,AM-W13,SP_SD,ASIN,429.43,48.0,4986.0,0.0,0.0
B0B4G59Y8W,12,Audio Array,AM-W13,SP_SD,ASIN,1959.27,144.0,24011.0,5251.780000000001,3.0
B0B4G59Y8W,13,Audio Array,AM-W13,SP_SD,ASIN,3087.63,216.0,38058.0,3050.08,1.0
B0B4G59Y8W,14,Audio Array,AM-W13,SP_SD,ASIN,3957.83,242.0,42434.0,10711.86,5.0
B0B4G59Y8W,15,Audio Array,AM-W13,SP_SD,ASIN,3449.27,190.0,37733.0,4192.37,3.0
B0B4G59Y8W,16,Audio Array,AM-W13,SP_SD,ASIN,1562.9,118.0,18544.0,7708.48,4.0
B0B4G59Y8W,17,Audio Array,AM-W13,SP_SD,ASIN,1190.41,78.0,5167.0,3998.31,1.0
B0B4G59Y8W,18,Audio Array,AM-W13,SP_SD,ASIN,195.95999999999998,23.0,1710.0,380.51,1.0
B0B4G59Y8W,19,Audio Array,AM-W13,SP_SD,ASIN,639.3000000000001,55.0,30465.0,0.0,0.0
B0B4G59Y8W,20,Audio Array,AM-W13,SP_SD,ASIN,1805.32,119.0,52180.0,5167.79,2.0
B0B4G59Y8W,21,Audio Array,AM-W13,SP_SD,ASIN,338.55,73.0,7344.0,5590.68,3.0
B0B4G5JG4P,5,Audio Array,AM-W14,SP_SD,ASIN,346.53999999999996,38.0,3694.0,0.0,0.0
B0B4G5JG4P,6,Audio Array,AM-W14,SP_SD,ASIN,422.36,70.0,5053.0,5507.63,1.0
B0B4G5JG4P,7,Audio Array,AM-W14,SP_SD,ASIN,869.18,88.0,8254.0,4236.44,1.0
B0B4G5JG4P,8,Audio Array,AM-W14,SP_SD,ASIN,723.17,63.0,6339.0,0.0,0.0
B0B4G5JG4P,9,Audio Array,AM-W14,SP_SD,ASIN,356.25,44.0,4854.0,5507.63,1.0
B0B4G5JG4P,10,Audio Array,AM-W14,SP_SD,ASIN,421.99,38.0,4225.0,0.0,0.0
B0B4G5JG4P,11,Audio Array,AM-W14,SP_SD,ASIN,508.41999999999996,39.0,3116.0,0.0,0.0
B0B4G5JG4P,12,Audio Array,AM-W14,SP_SD,ASIN,226.91,30.0,1570.0,5507.63,1.0
B0B4G5JG4P,13,Audio Array,AM-W14,SP_SD,ASIN,311.1,32.0,3719.0,0.0,0.0
B0B4G5JG4P,14,Audio Array,AM-W14,SP_SD,ASIN,427.40999999999997,43.0,3574.0,5507.63,1.0
B0B4G5JG4P,15,Audio Array,AM-W14,SP_SD,ASIN,273.59,28.0,3470.0,0.0,0.0
B0B4G5JG4P,16,Audio Array,AM-W14,SP_SD,ASIN,252.38,30.0,1838.0,5338.14,1.0
B0B4G5JG4P,17,Audio Array,AM-W14,SP_SD,ASIN,148.99,19.0,1795.0,0.0,0.0
B0B4G5JG4P,18,Audio Array,AM-W14,SP_SD,ASIN,225.5,20.0,2241.0,0.0,0.0
B0B4G5JG4P,19,Audio Array,AM-W14,SP_SD,ASIN,233.2,23.0,2793.0,3388.98,1.0
B0B4G5JG4P,20,Audio Array,AM-W14,SP_SD,ASIN,191.58,31.0,3364.0,0.0,0.0
B0B4G5JG4P,21,Audio Array,AM-W14,SP_SD,ASIN,745.3799999999999,253.0,33086.0,465.25,1.0
B0B4G5ZLTB,5,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,7,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,8,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,10,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,11,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,12,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,13,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,14,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,15,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,16,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,17,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,18,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,19,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G5ZLTB,20,Audio Array,AM-W11,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G763WS,4,Audio Array,AM-W12,SP_SD,ASIN,1288.57,142.0,34807.0,15492.359999999999,5.0
B0B4G763WS,5,Audio Array,AM-W12,SP_SD,ASIN,1096.2,90.0,19671.0,6276.179999999999,3.0
B0B4G763WS,6,Audio Array,AM-W12,SP_SD,ASIN,2784.02,218.0,38837.0,9681.130000000001,3.0
B0B4G763WS,7,Audio Array,AM-W12,SP_SD,ASIN,3184.09,186.0,38864.0,0.0,0.0
B0B4G763WS,8,Audio Array,AM-W12,SP_SD,ASIN,1410.1399999999999,122.0,25847.0,3388.98,1.0
B0B4G763WS,9,Audio Array,AM-W12,SP_SD,ASIN,974.8,126.0,30088.0,3388.14,1.0
B0B4G763WS,10,Audio Array,AM-W12,SP_SD,ASIN,1146.49,159.0,40591.0,10166.1,3.0
B0B4G763WS,11,Audio Array,AM-W12,SP_SD,ASIN,1979.26,176.0,30032.0,6777.96,2.0
B0B4G763WS,12,Audio Array,AM-W12,SP_SD,ASIN,3023.2599999999998,202.0,32505.0,10166.94,3.0
B0B4G763WS,13,Audio Array,AM-W12,SP_SD,ASIN,141.43,21.0,2384.0,0.0,0.0
B0B4G763WS,14,Audio Array,AM-W12,SP_SD,ASIN,67.34,12.0,1324.0,0.0,0.0
B0B4G763WS,15,Audio Array,AM-W12,SP_SD,ASIN,90.1,13.0,1994.0,3388.98,1.0
B0B4G763WS,16,Audio Array,AM-W12,SP_SD,ASIN,225.68,17.0,2844.0,0.0,0.0
B0B4G763WS,17,Audio Array,AM-W12,SP_SD,ASIN,684.35,86.0,17330.0,4150.84,2.0
B0B4G763WS,18,Audio Array,AM-W12,SP_SD,ASIN,1150.99,113.0,23476.0,10234.74,3.0
B0B4G763WS,19,Audio Array,AM-W12,SP_SD,ASIN,1230.03,112.0,28034.0,12410.17,4.0
B0B4G763WS,20,Audio Array,AM-W12,SP_SD,ASIN,1608.78,77.0,29073.0,10250.0,3.0
B0B4G763WS,21,Audio Array,AM-W12,SP_SD,ASIN,1756.24,106.0,24115.0,3388.98,1.0
B0B4G7VWXD,4,Audio Array,AA-04,SP_SD,ASIN,1085.6200000000001,112.0,6440.0,5716.09,5.0
B0B4G7VWXD,5,Audio Array,AA-04,SP_SD,ASIN,1087.37,95.0,6415.0,6750.0,5.0
B0B4G7VWXD,6,Audio Array,AA-04,SP_SD,ASIN,946.74,102.0,5328.0,14361.029999999999,11.0
B0B4G7VWXD,7,Audio Array,AA-04,SP_SD,ASIN,1348.4,106.0,6175.0,6486.429999999999,7.0
B0B4G7VWXD,8,Audio Array,AA-04,SP_SD,ASIN,1256.13,90.0,5566.0,4150.0,4.0
B0B4G7VWXD,9,Audio Array,AA-04,SP_SD,ASIN,1166.91,100.0,5726.0,9197.449999999999,7.0
B0B4G7VWXD,10,Audio Array,AA-04,SP_SD,ASIN,955.96,68.0,3836.0,7199.15,6.0
B0B4G7VWXD,11,Audio Array,AA-04,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G7VWXD,12,Audio Array,AA-04,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G7VWXD,17,Audio Array,AA-04,SP_SD,ASIN,96.6,8.0,988.0,1439.84,1.0
B0B4G7VWXD,18,Audio Array,AA-04,SP_SD,ASIN,1282.05,88.0,6242.0,11179.66,9.0
B0B4G7VWXD,19,Audio Array,AA-04,SP_SD,ASIN,1593.05,88.0,9383.0,3133.8999999999996,2.0
B0B4G7VWXD,20,Audio Array,AA-04,SP_SD,ASIN,1163.8700000000001,85.0,6644.0,18414.38,11.0
B0B4G7VWXD,21,Audio Array,AA-04,SP_SD,ASIN,1149.36,97.0,11874.0,11552.539999999999,8.0
B0B4G89VQJ,5,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,7,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,8,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,10,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,11,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,12,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,13,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,14,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,15,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,16,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,17,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,18,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,19,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,20,Audio Array,AM-W10,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0B4G89VQJ,21,Audio Array,AM-W10,SP_SD,ASIN,23.99,6.0,891.0,0.0,0.0
B0B4G8PH2P,4,Audio Array,AA-01,SP_SD,ASIN,1109.78,46.0,13516.0,9461.880000000001,5.0
B0B4G8PH2P,5,Audio Array,AA-01,SP_SD,ASIN,843.1800000000001,54.0,14034.0,5983.9,5.0
B0B4G8PH2P,6,Audio Array,AA-01,SP_SD,ASIN,1817.3,71.0,20905.0,0.0,0.0
B0B4G8PH2P,7,Audio Array,AA-01,SP_SD,ASIN,1930.7,77.0,21983.0,12325.44,7.0
B0B4G8PH2P,8,Audio Array,AA-01,SP_SD,ASIN,1518.81,56.0,23563.0,1821.19,1.0
B0B4G8PH2P,9,Audio Array,AA-01,SP_SD,ASIN,1793.965,126.0,35685.0,2731.638333333333,2.0
B0B4G8PH2P,10,Audio Array,AA-01,SP_SD,ASIN,2013.8600000000001,140.66666666666669,41714.33333333333,5435.043333333333,5.0
B0B4G8PH2P,11,Audio Array,AA-01,SP_SD,ASIN,1715.6,71.0,21582.0,0.0,0.0
B0B4G8PH2P,12,Audio Array,AA-01,SP_SD,ASIN,1705.19,57.0,18498.0,0.0,0.0
B0B4G8PH2P,13,Audio Array,AA-01,SP_SD,ASIN,1080.37,46.0,15209.0,9287.75,6.0
B0B4G8PH2P,14,Audio Array,AA-01,SP_SD,ASIN,1524.53,71.0,22669.0,5463.57,3.0
B0B4G8PH2P,15,Audio Array,AA-01,SP_SD,ASIN,1289.7,47.0,13351.0,0.0,0.0
B0B4G8PH2P,16,Audio Array,AA-01,SP_SD,ASIN,779.65,31.0,8229.0,2413.55,2.0
B0B4G8PH2P,17,Audio Array,AA-01,SP_SD,ASIN,602.85,31.0,6776.0,1821.19,1.0
B0B4G8PH2P,18,Audio Array,AA-01,SP_SD,ASIN,1190.13,39.0,11667.0,2498.31,2.0
B0B4G8PH2P,19,Audio Array,AA-01,SP_SD,ASIN,1227.25,35.0,9681.0,0.0,0.0
B0B4G8PH2P,20,Audio Array,AA-01,SP_SD,ASIN,490.11,21.0,7197.0,2274.58,2.0
B0B4G8PH2P,21,Audio Array,AA-01,SP_SD,ASIN,688.76,26.0,5517.0,1736.44,1.0
B0B4G8ZB64,4,Audio Array,AM-C3,SP_SD,ASIN,1054.74,144.0,25329.0,3309.33,5.0
B0B4G8ZB64,5,Audio Array,AM-C3,SP_SD,ASIN,985.4300000000001,101.0,17404.0,0.0,0.0
B0B4G8ZB64,6,Audio Array,AM-C3,SP_SD,ASIN,619.72,71.0,11826.0,5298.3,10.0
B0B4G8ZB64,7,Audio Array,AM-C3,SP_SD,ASIN,606.02,54.0,11918.0,3067.78,4.0
B0B4G8ZB64,8,Audio Array,AM-C3,SP_SD,ASIN,804.82,76.0,13432.0,5749.16,9.0
B0B4G8ZB64,9,Audio Array,AM-C3,SP_SD,ASIN,1316.91,105.0,14504.0,8436.45,11.0
B0B4G8ZB64,10,Audio Array,AM-C3,SP_SD,ASIN,2743.48,148.0,19229.0,7579.650000000001,10.0
B0B4G8ZB64,11,Audio Array,AM-C3,SP_SD,ASIN,1724.68,166.0,27589.0,5205.91,7.0
B0B4G8ZB64,12,Audio Array,AM-C3,SP_SD,ASIN,1270.62,148.0,22588.0,7911.83,9.0
B0B4G8ZB64,13,Audio Array,AM-C3,SP_SD,ASIN,1309.6,132.0,19592.0,3047.44,4.0
B0B4G8ZB64,14,Audio Array,AM-C3,SP_SD,ASIN,1393.48,186.0,18862.0,7489.830000000001,10.0
B0B4G8ZB64,15,Audio Array,AM-C3,SP_SD,ASIN,1979.15,243.0,36577.0,3846.62,6.0
B0B4G8ZB64,16,Audio Array,AM-C3,SP_SD,ASIN,1831.23,199.0,27937.0,3174.58,4.0
B0B4G8ZB64,17,Audio Array,AM-C3,SP_SD,ASIN,1270.32,159.0,27139.0,3233.06,4.0
B0B4G8ZB64,18,Audio Array,AM-C3,SP_SD,ASIN,1143.66,188.0,27246.0,4037.3,5.0
B0B4G8ZB64,19,Audio Array,AM-C3,SP_SD,ASIN,2182.8300000000004,212.0,36473.0,13801.72,14.0
B0B4G8ZB64,20,Audio Array,AM-C3,SP_SD,ASIN,3559.7400000000002,208.0,41436.0,4232.2,6.0
B0B4G8ZB64,21,Audio Array,AM-C3,SP_SD,ASIN,3305.5699999999997,195.0,40188.0,5446.610000000001,6.0
B0B4G94VP3,4,Audio Array,AA-03,SP_SD,ASIN,487.72,56.0,7153.0,4779.66,10.0
B0B4G94VP3,5,Audio Array,AA-03,SP_SD,ASIN,1086.81,89.0,8432.0,5705.08,10.0
B0B4G94VP3,6,Audio Array,AA-03,SP_SD,ASIN,1597.6,94.0,9463.0,6898.29,10.0
B0B4G94VP3,7,Audio Array,AA-03,SP_SD,ASIN,1762.24,85.0,8670.0,4399.99,8.0
B0B4G94VP3,8,Audio Array,AA-03,SP_SD,ASIN,1702.4699999999998,89.0,10786.0,4224.55,11.0
B0B4G94VP3,9,Audio Array,AA-03,SP_SD,ASIN,1510.73,91.0,12039.0,15101.66,17.0
B0B4G94VP3,10,Audio Array,AA-03,SP_SD,ASIN,1042.3799999999999,49.0,6338.0,6855.07,9.0
B0B4G94VP3,11,Audio Array,AA-03,SP_SD,ASIN,615.96,46.0,4432.0,2960.16,7.0
B0B4G94VP3,12,Audio Array,AA-03,SP_SD,ASIN,849.3100000000001,57.0,6488.0,2114.4,5.0
B0B4G94VP3,13,Audio Array,AA-03,SP_SD,ASIN,860.27,54.0,5999.0,5118.64,10.0
B0B4G94VP3,14,Audio Array,AA-03,SP_SD,ASIN,827.77,50.0,6046.0,4408.469999999999,8.0
B0B4G94VP3,15,Audio Array,AA-03,SP_SD,ASIN,1045.89,63.0,5534.0,7120.33,8.0
B0B4G94VP3,16,Audio Array,AA-03,SP_SD,ASIN,1385.31,67.0,8702.0,5420.33,4.0
B0B4G94VP3,17,Audio Array,AA-03,SP_SD,ASIN,1495.05,63.0,7830.0,2537.28,6.0
B0B4G94VP3,18,Audio Array,AA-03,SP_SD,ASIN,1057.1299999999999,54.0,5666.0,5074.56,12.0
B0B4G94VP3,19,Audio Array,AA-03,SP_SD,ASIN,1147.55,60.0,9230.0,7091.5199999999995,10.0
B0B4G94VP3,20,Audio Array,AA-03,SP_SD,ASIN,1759.6,71.0,13688.0,3911.8599999999997,6.0
B0B4G94VP3,21,Audio Array,AA-03,SP_SD,ASIN,1910.66,79.0,17965.0,15838.98,10.0
B0B4JRQP22,20,Audio Array,AA-02,SP_SD,ASIN,43.650000000000006,15.0,1079.0,0.0,0.0
B0B4JRQP22,21,Audio Array,AA-02,SP_SD,ASIN,496.3,149.0,10018.0,8948.31,4.0
B0B4K87PR4,4,Audio Array,AM-C10,SP_SD,ASIN,979.64,123.0,35916.0,10590.68,3.0
B0B4K87PR4,5,Audio Array,AM-C10,SP_SD,ASIN,1194.24,160.0,62269.0,5379.66,3.0
B0B4K87PR4,6,Audio Array,AM-C10,SP_SD,ASIN,2170.35,119.0,43821.0,0.0,0.0
B0B4K87PR4,7,Audio Array,AM-C10,SP_SD,ASIN,1517.71,54.0,19001.0,11099.15,3.0
B0B4K87PR4,8,Audio Array,AM-C10,SP_SD,ASIN,955.03,44.0,18333.0,0.0,0.0
B0B4K87PR4,9,Audio Array,AM-C10,SP_SD,ASIN,904.5,50.0,17679.0,0.0,0.0
B0B4K87PR4,10,Audio Array,AM-C10,SP_SD,ASIN,437.34999999999997,25.0,11720.0,0.0,0.0
B0B4K87PR4,11,Audio Array,AM-C10,SP_SD,ASIN,987.24,47.0,12900.0,6777.96,2.0
B0B4K87PR4,12,Audio Array,AM-C10,SP_SD,ASIN,1436.43,55.0,20266.0,7371.2699999999995,3.0
B0B4K87PR4,13,Audio Array,AM-C10,SP_SD,ASIN,2435.82,82.0,27326.0,15442.49,7.0
B0B4K87PR4,14,Audio Array,AM-C10,SP_SD,ASIN,2218.64,81.0,25294.0,12963.57,3.0
